                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                 1.9984,                0.94607,                0.81665,                 2.1545,                 1.0743,                0.79609,                0.72984,                0.31893,                0.36255,                0.17273,                 1.4742,                0.81048,                0.81535,                 1.7982,                 1.0686,                0.78877,              0.0060796,              0.0060796,              0.0060796
                    102,                 2.0123,                0.93882,                 0.8116,                 2.1606,                 1.0598,                0.79468,                0.73206,                0.32099,                0.36625,                0.17378,                 1.4735,                0.80996,                0.81536,                 1.7962,                 1.0615,                0.78872,                0.00604,                0.00604,                0.00604
                    103,                 2.0341,                0.94901,                0.81909,                 2.2104,                 1.0964,                0.79819,                0.73657,                0.32793,                0.36613,                0.17385,                 1.4736,                0.80932,                 0.8153,                  1.796,                 1.0563,                0.78869,              0.0060004,              0.0060004,              0.0060004
                    104,                 1.9812,                0.92301,                 0.8118,                 2.1512,                 1.0568,                0.79091,                0.73538,                0.33166,                0.36563,                0.17388,                 1.4742,                0.80792,                0.81519,                 1.7964,                 1.0496,                0.78866,              0.0059608,              0.0059608,              0.0059608
                    105,                  1.987,                0.93958,                 0.8113,                 2.1601,                 1.0781,                0.79215,                0.73573,                0.33224,                0.36533,                0.17394,                 1.4728,                0.80661,                0.81508,                 1.7954,                  1.045,                0.78858,              0.0059212,              0.0059212,              0.0059212
                    106,                 1.9678,                0.94948,                0.81472,                 2.1391,                  1.074,                0.79588,                0.73491,                0.33333,                0.36661,                0.17436,                 1.4715,                0.80453,                0.81497,                 1.7933,                 1.0392,                0.78858,              0.0058816,              0.0058816,              0.0058816
                    107,                 1.9418,                0.92834,                0.81424,                 2.1134,                 1.0575,                0.79602,                0.73559,                0.33333,                0.36654,                0.17484,                 1.4705,                0.80313,                0.81481,                  1.792,                 1.0346,                0.78855,               0.005842,               0.005842,               0.005842
                    108,                 1.9791,                0.93782,                0.81525,                 2.1543,                 1.0734,                0.79425,                0.73558,                0.33333,                0.36658,                  0.175,                 1.4696,                 0.8017,                0.81472,                  1.791,                 1.0297,                0.78852,              0.0058024,              0.0058024,              0.0058024
                    109,                 1.9667,                0.93123,                0.81239,                 2.1385,                 1.0666,                 0.7918,                0.73321,                0.33364,                 0.3666,                0.17467,                  1.469,                0.80005,                 0.8147,                 1.7892,                 1.0257,                0.78851,              0.0057628,              0.0057628,              0.0057628
                    110,                 1.9666,                0.90991,                 0.8099,                 2.1233,                 1.0416,                0.79278,                0.73607,                0.33333,                 0.3666,                0.17589,                 1.4661,                 0.7974,                0.81469,                 1.7859,                 1.0216,                0.78848,              0.0057232,              0.0057232,              0.0057232
                    111,                 1.9808,                0.94246,                0.81467,                 2.1592,                 1.0688,                0.79528,                0.73295,                0.33333,                0.36668,                0.17663,                 1.4635,                0.79476,                0.81459,                 1.7822,                 1.0166,                0.78845,              0.0056836,              0.0056836,              0.0056836
                    112,                 1.9521,                 0.9226,                0.81403,                 2.1187,                   1.03,                0.79731,                0.73654,                0.33364,                0.36649,                0.17716,                 1.4598,                0.79252,                 0.8145,                 1.7813,                 1.0189,                0.78855,               0.005644,               0.005644,               0.005644
                    113,                 2.0492,                0.95896,                0.81566,                 2.1333,                0.99271,                0.79879,                0.73851,                0.31962,                0.36588,                0.17664,                 1.4568,                0.79138,                 0.8143,                 1.7849,                 1.0439,                 0.7888,              0.0056044,              0.0056044,              0.0056044
                    114,                 2.0928,                0.99341,                0.81023,                 2.1367,                0.99946,                0.79544,                0.73764,                0.31481,                0.36412,                 0.1759,                 1.4549,                0.78987,                0.81417,                 1.7907,                 1.0887,                0.78921,              0.0055648,              0.0055648,              0.0055648
                    115,                 2.0787,                0.97321,                0.81178,                 2.1234,                0.98322,                0.79585,                 0.7433,                0.31578,                0.36216,                0.17544,                 1.4508,                0.78874,                0.81401,                 1.7963,                  1.134,                0.78964,              0.0055252,              0.0055252,              0.0055252
                    116,                 2.0564,                0.94382,                0.80678,                 2.0834,                 0.9588,                0.79187,                0.73969,                0.31573,                0.35942,                0.17369,                 1.4483,                0.78759,                  0.814,                 1.7997,                  1.187,                0.79004,              0.0054856,              0.0054856,              0.0054856
                    117,                 2.0521,                0.94772,                0.80764,                 2.0696,                0.95207,                0.79569,                0.74478,                0.31481,                0.35789,                0.17334,                  1.447,                0.78572,                0.81408,                 1.8048,                 1.2122,                0.79051,               0.005446,               0.005446,               0.005446
                    118,                 2.0836,                0.95395,                0.79797,                 2.1017,                0.96105,                0.78864,                0.75054,                0.31572,                0.35627,                0.17282,                 1.4455,                0.78353,                 0.8141,                 1.8069,                 1.2483,                0.79087,              0.0054064,              0.0054064,              0.0054064
                    119,                  2.099,                0.95571,                0.80082,                 2.1057,                0.95676,                0.79113,                0.74551,                0.31481,                0.35465,                0.17226,                 1.4447,                  0.781,                 0.8141,                 1.8083,                 1.2974,                0.79115,              0.0053668,              0.0053668,              0.0053668
                    120,                 2.0871,                0.95007,                0.80244,                 2.1007,                0.95333,                0.79305,                 0.7504,                0.31687,                0.35341,                0.17188,                 1.4419,                  0.779,                0.81404,                 1.8071,                 1.3391,                0.79135,              0.0053272,              0.0053272,              0.0053272
                    121,                   2.07,                0.93904,                 0.8001,                 2.0843,                0.94163,                0.78845,                0.75172,                0.31772,                0.35324,                0.17211,                 1.4392,                0.77716,                  0.814,                 1.8065,                 1.3578,                0.79157,              0.0052876,              0.0052876,              0.0052876
                    122,                 2.0321,                0.94996,                0.79341,                 2.0429,                0.95636,                0.78621,                 0.7475,                0.31893,                0.35288,                0.17323,                 1.4367,                0.77626,                0.81395,                 1.8038,                 1.3872,                0.79172,               0.005248,               0.005248,               0.005248
                    123,                 2.0496,                0.94183,                0.79246,                 2.0444,                0.94927,                0.78653,                0.75214,                0.31893,                0.35426,                0.17335,                 1.4347,                0.77616,                0.81396,                 1.8004,                 1.4249,                0.79182,              0.0052084,              0.0052084,              0.0052084
                    124,                 2.0645,                0.95342,                0.79758,                 2.0637,                0.95307,                0.78763,                0.77013,                0.31893,                0.35435,                0.17342,                 1.4327,                0.77755,                0.81399,                 1.7959,                 1.4552,                0.79188,              0.0051688,              0.0051688,              0.0051688
                    125,                 2.0044,                  0.909,                0.79183,                 2.0045,                0.91123,                0.78347,                0.77075,                0.31893,                0.35452,                0.17375,                 1.4339,                0.77971,                0.81417,                 1.7929,                  1.473,                0.79196,              0.0051292,              0.0051292,              0.0051292
                    126,                 2.0169,                0.91948,                 0.7922,                 2.0172,                0.91909,                0.78472,                0.77003,                0.31893,                0.35416,                0.17394,                 1.4376,                0.78427,                0.81444,                 1.7877,                 1.4919,                0.79217,              0.0050896,              0.0050896,              0.0050896
                    127,                 2.0081,                0.93899,                0.79111,                 2.0051,                0.93183,                0.78394,                0.77148,                0.32099,                0.35698,                0.17422,                 1.4445,                0.79301,                0.81472,                 1.7844,                 1.5049,                0.79217,                0.00505,                0.00505,                0.00505
                    128,                 2.0024,                0.92097,                  0.788,                 2.0045,                0.92275,                0.78205,                0.77225,                0.32099,                0.35694,                0.17531,                 1.4597,                0.80864,                0.81505,                 1.7815,                 1.5157,                0.79211,              0.0050104,              0.0050104,              0.0050104
                    129,                 1.9909,                0.92416,                0.79085,                 1.9918,                0.92759,                0.78278,                0.77143,                0.31945,                 0.3574,                0.17521,                 1.4817,                0.83234,                0.81537,                 1.7783,                 1.5232,                0.79196,              0.0049708,              0.0049708,              0.0049708
                    130,                 1.9863,                 0.9264,                0.79108,                 1.9866,                0.92591,                0.78247,                0.77869,                0.31893,                0.35741,                0.17602,                 1.5092,                0.86244,                0.81549,                 1.7748,                 1.5257,                0.79185,              0.0049312,              0.0049312,              0.0049312
                    131,                 1.9955,                0.92486,                 0.7806,                 1.9995,                0.92823,                0.77599,                0.77427,                 0.3176,                0.35743,                0.17643,                 1.5411,                 0.8968,                0.81542,                 1.7746,                 1.5288,                0.79153,              0.0048916,              0.0048916,              0.0048916
                    132,                 1.9641,                0.91473,                0.79121,                 1.9639,                0.90871,                0.78214,                0.77661,                0.31687,                0.35763,                0.17673,                 1.5724,                0.93062,                0.81507,                 1.7715,                 1.5354,                0.79128,               0.004852,               0.004852,               0.004852
                    133,                 1.9741,                0.91239,                0.79192,                 1.9813,                0.91583,                 0.7843,                 0.7738,                0.31687,                0.35768,                0.17732,                 1.6019,                0.96317,                0.81449,                  1.769,                 1.5406,                0.79103,              0.0048124,              0.0048124,              0.0048124
                    134,                 1.9873,                0.92739,                0.78729,                 1.9853,                0.92336,                0.78142,                0.77708,                 0.3156,                0.35805,                 0.1772,                 1.6267,                0.99103,                0.81377,                 1.7658,                 1.5418,                0.79074,              0.0047728,              0.0047728,              0.0047728
                    135,                  1.954,                0.89586,                0.78663,                 1.9589,                0.89576,                0.78129,                0.77971,                0.31481,                0.35745,                0.17796,                 1.6491,                 1.0165,                0.81298,                 1.7624,                 1.5381,                0.79041,              0.0047332,              0.0047332,              0.0047332
                    136,                 1.9421,                0.90699,                0.79031,                 1.9399,                 0.9044,                0.78346,                0.78183,                0.31276,                0.35875,                0.17827,                  1.669,                 1.0416,                0.81209,                 1.7584,                 1.5322,                0.79003,              0.0046936,              0.0046936,              0.0046936
                    137,                 1.9609,                 0.9166,                0.79071,                 1.9541,                0.91452,                0.78382,                0.78196,                0.31276,                0.35857,                0.17865,                 1.6866,                 1.0655,                0.81117,                  1.755,                 1.5238,                0.78973,               0.004654,               0.004654,               0.004654
                    138,                 1.9369,                0.90258,                 0.7843,                 1.9421,                0.90219,                0.77894,                0.77853,                0.31276,                0.35856,                0.17853,                 1.7023,                 1.0872,                0.81017,                 1.7516,                 1.5139,                 0.7894,              0.0046144,              0.0046144,              0.0046144
                    139,                 1.9577,                0.91262,                0.78925,                 1.9547,                 0.9114,                0.78055,                0.77873,                0.31276,                0.35862,                0.17902,                 1.7155,                 1.1061,                0.80905,                 1.7484,                 1.4995,                0.78906,              0.0045748,              0.0045748,              0.0045748
                    140,                 1.9199,                0.89705,                0.78634,                  1.931,                0.89903,                0.77987,                0.77969,                0.31314,                0.35826,                0.17902,                 1.7284,                 1.1243,                0.80792,                 1.7467,                  1.484,                0.78876,              0.0045352,              0.0045352,              0.0045352
                    141,                 1.9265,                0.89511,                0.78476,                 1.9346,                0.89442,                 0.7776,                0.77952,                0.31281,                0.35852,                0.17923,                 1.7385,                 1.1392,                0.80678,                 1.7465,                  1.467,                0.78848,              0.0044956,              0.0044956,              0.0044956
                    142,                 1.9008,                0.89103,                0.78526,                 1.9122,                0.89472,                0.77982,                0.77877,                0.31145,                0.35874,                0.17971,                  1.747,                 1.1507,                0.80577,                 1.7453,                 1.4488,                0.78821,               0.004456,               0.004456,               0.004456
                    143,                 1.9132,                0.89871,                0.78302,                 1.9258,                0.90353,                0.77852,                0.77872,                0.31137,                0.35885,                0.18028,                 1.7526,                  1.164,                0.80456,                 1.7418,                 1.4339,                0.78809,              0.0044164,              0.0044164,              0.0044164
                    144,                 1.9341,                0.90768,                0.79117,                  1.943,                0.90504,                0.78295,                0.77535,                0.30537,                0.35974,                0.18084,                 1.7591,                 1.1751,                0.80339,                 1.7403,                 1.4155,                0.78776,              0.0043768,              0.0043768,              0.0043768
                    145,                 1.8948,                0.89485,                0.78708,                 1.9118,                0.90225,                0.78045,                0.77592,                0.30658,                0.36106,                0.18175,                 1.7629,                  1.184,                0.80228,                 1.7398,                 1.3957,                0.78727,              0.0043372,              0.0043372,              0.0043372
                    146,                 1.8956,                0.88246,                0.78255,                  1.908,                 0.8842,                 0.7766,                0.76984,                0.30282,                0.36148,                0.18172,                  1.764,                 1.1916,                0.80111,                 1.7378,                 1.3774,                0.78692,              0.0042976,              0.0042976,              0.0042976
                    147,                 1.9079,                0.90128,                0.78278,                 1.9101,                0.90435,                0.77629,                0.76969,                0.30257,                0.36162,                0.18238,                  1.763,                 1.1982,                0.80001,                 1.7345,                 1.3601,                0.78658,               0.004258,               0.004258,               0.004258
                    148,                 1.8862,                0.87473,                0.78437,                  1.892,                0.87849,                0.77783,                0.76877,                  0.301,                0.36223,                 0.1829,                 1.7609,                 1.2036,                0.79892,                 1.7308,                 1.3437,                0.78622,              0.0042184,              0.0042184,              0.0042184
                    149,                 1.8902,                0.88573,                0.78635,                 1.8909,                0.88095,                0.77978,                 0.7674,                 0.2987,                 0.3619,                0.18256,                 1.7581,                 1.2053,                0.79792,                 1.7277,                 1.3263,                0.78589,              0.0041788,              0.0041788,              0.0041788
                    150,                 1.8859,                0.87311,                0.78497,                 1.8996,                 0.8765,                0.77853,                0.76511,                 0.2949,                0.36255,                0.18197,                 1.7548,                 1.2053,                0.79692,                 1.7251,                 1.3102,                 0.7855,              0.0041392,              0.0041392,              0.0041392
                    151,                 1.8813,                0.87956,                0.78326,                 1.8907,                0.88001,                  0.778,                0.76923,                0.29493,                0.36235,                0.18223,                 1.7485,                 1.2037,                0.79585,                 1.7208,                 1.2921,                0.78514,              0.0040996,              0.0040996,              0.0040996
                    152,                 1.8727,                0.87135,                0.78124,                 1.8836,                0.87551,                 0.7774,                 0.7676,                0.29424,                0.36221,                0.18306,                  1.741,                 1.2005,                0.79475,                  1.717,                 1.2731,                0.78481,                0.00406,                0.00406,                0.00406
                    153,                 1.8773,                0.87771,                0.78499,                 1.8843,                0.87479,                0.77981,                0.76698,                0.29218,                0.36244,                0.18314,                 1.7356,                 1.1952,                0.79384,                  1.714,                 1.2542,                0.78447,              0.0040204,              0.0040204,              0.0040204
                    154,                 1.8475,                0.85706,                0.78345,                 1.8611,                0.85978,                0.77853,                0.76456,                0.29424,                0.36376,                0.18343,                 1.7265,                 1.1885,                0.79286,                 1.7092,                  1.236,                0.78411,              0.0039808,              0.0039808,              0.0039808
                    155,                 1.8647,                0.86726,                 0.7846,                 1.8899,                0.87152,                0.78004,                0.76908,                0.29467,                0.36739,                0.18415,                 1.7183,                 1.1807,                0.79195,                 1.7042,                  1.219,                0.78374,              0.0039412,              0.0039412,              0.0039412
                    156,                 1.8488,                0.87924,                0.77538,                 1.8593,                0.88344,                0.77228,                0.77175,                0.29424,                0.36833,                0.18435,                  1.709,                 1.1697,                 0.7911,                 1.6983,                    1.2,                0.78335,              0.0039016,              0.0039016,              0.0039016
                    157,                 1.8502,                0.85467,                0.77989,                 1.8671,                0.85879,                0.77714,                0.77508,                0.29424,                0.36835,                0.18563,                 1.6997,                 1.1588,                0.79032,                 1.6931,                 1.1815,                  0.783,               0.003862,               0.003862,               0.003862
                    158,                 1.8659,                0.86816,                0.78034,                 1.8796,                0.86617,                0.77506,                0.77723,                0.29434,                0.36921,                0.18552,                 1.6913,                 1.1484,                0.78959,                 1.6884,                 1.1656,                0.78265,              0.0038224,              0.0038224,              0.0038224
                    159,                 1.8409,                0.84682,                0.78252,                 1.8596,                0.84661,                0.77675,                0.77656,                 0.2932,                0.37029,                 0.1856,                 1.6825,                 1.1371,                0.78882,                 1.6832,                 1.1506,                0.78229,              0.0037828,              0.0037828,              0.0037828
                    160,                 1.8424,                0.84689,                0.77766,                 1.8611,                0.85846,                0.77439,                0.77735,                0.29453,                0.37153,                0.18772,                 1.6749,                 1.1238,                0.78825,                 1.6782,                 1.1334,                0.78195,              0.0037432,              0.0037432,              0.0037432
                    161,                 1.8168,                0.85832,                0.78074,                 1.8347,                0.86261,                0.77547,                0.77756,                 0.2949,                 0.3725,                0.18766,                 1.6677,                  1.111,                0.78774,                 1.6741,                 1.1162,                0.78167,              0.0037036,              0.0037036,              0.0037036
                    162,                 1.8338,                0.86003,                0.78194,                 1.8476,                0.85932,                0.77724,                0.77763,                0.29501,                 0.3738,                0.18884,                 1.6597,                 1.0977,                0.78726,                 1.6707,                 1.0995,                0.78133,               0.003664,               0.003664,               0.003664
                    163,                 1.8332,                0.85474,                0.78008,                 1.8583,                0.85787,                0.77496,                0.78488,                0.30041,                0.37762,                0.18929,                 1.6534,                 1.0846,                0.78674,                 1.6678,                 1.0838,                0.78099,              0.0036244,              0.0036244,              0.0036244
                    164,                  1.818,                0.83765,                0.78045,                 1.8341,                0.84049,                0.77534,                0.78755,                0.30041,                0.37826,                0.19027,                 1.6458,                 1.0724,                0.78617,                 1.6638,                 1.0689,                0.78065,              0.0035848,              0.0035848,              0.0035848
                    165,                 1.8238,                0.84172,                0.78063,                 1.8388,                0.83942,                 0.7734,                0.78932,                0.30247,                0.37925,                0.19112,                 1.6384,                 1.0592,                 0.7857,                  1.659,                 1.0539,                0.78034,              0.0035452,              0.0035452,              0.0035452
                    166,                 1.8275,                 0.8437,                 0.7837,                 1.8519,                0.84367,                0.77504,                0.78495,                0.30864,                0.38003,                0.19177,                 1.6312,                 1.0472,                0.78523,                 1.6555,                   1.04,                0.78003,              0.0035056,              0.0035056,              0.0035056
                    167,                 1.8181,                0.85123,                0.78666,                 1.8286,                0.85226,                0.77898,                0.78901,                0.30864,                0.38038,                0.19197,                 1.6237,                 1.0353,                0.78474,                 1.6502,                 1.0277,                0.77966,               0.003466,               0.003466,               0.003466
                    168,                 1.7926,                0.84215,                0.77864,                 1.8172,                  0.848,                0.77396,                0.78116,                0.30864,                0.38075,                0.19194,                 1.6157,                 1.0218,                0.78427,                 1.6444,                  1.013,                0.77935,              0.0034264,              0.0034264,              0.0034264
                    169,                 1.8123,                0.84824,                0.77727,                 1.8278,                0.85091,                0.77238,                0.78403,                0.31374,                0.38737,                0.19374,                 1.6096,                 1.0102,                 0.7839,                 1.6396,                 1.0004,                0.77908,              0.0033868,              0.0033868,              0.0033868
                    170,                 1.7882,                0.80986,                0.77247,                 1.8103,                0.81208,                0.76963,                0.77951,                 0.3128,                0.38622,                0.19402,                  1.603,                0.99812,                0.78344,                  1.635,                0.98721,                0.77875,              0.0033472,              0.0033472,              0.0033472
                    171,                 1.7872,                0.82967,                0.77764,                  1.805,                0.83217,                0.77336,                0.78293,                0.31169,                 0.3865,                0.19433,                 1.5977,                0.98737,                0.78302,                 1.6309,                0.97516,                0.77844,              0.0033076,              0.0033076,              0.0033076
                    172,                 1.7825,                0.83832,                0.77898,                 1.8003,                0.84354,                0.77323,                0.78687,                0.31146,                0.38735,                0.19526,                 1.5928,                0.97714,                0.78259,                 1.6273,                0.96352,                0.77817,               0.003268,               0.003268,               0.003268
                    173,                 1.7962,                0.83266,                 0.7786,                 1.8144,                0.83224,                0.77512,                0.78586,                 0.3096,                0.38731,                0.19608,                 1.5895,                0.96619,                0.78233,                 1.6244,                0.95134,                0.77797,              0.0032284,              0.0032284,              0.0032284
                    174,                 1.7713,                0.83064,                0.77841,                 1.7933,                0.83043,                0.77273,                0.78549,                0.30892,                0.38704,                0.19656,                 1.5846,                 0.9565,                0.78204,                 1.6202,                0.94061,                0.77773,              0.0031888,              0.0031888,              0.0031888
                    175,                  1.771,                0.82918,                0.77992,                 1.8006,                0.83009,                0.77372,                0.78662,                0.31101,                0.38696,                0.19677,                 1.5809,                0.94709,                0.78176,                 1.6159,                0.93005,                0.77751,              0.0031492,              0.0031492,              0.0031492
                    176,                  1.784,                0.83448,                 0.7773,                 1.8053,                0.83234,                0.77252,                0.78579,                0.30947,                0.38684,                0.19695,                 1.5777,                0.93778,                0.78147,                 1.6116,                0.92017,                0.77728,              0.0031096,              0.0031096,              0.0031096
                    177,                  1.748,                0.81142,                0.77408,                 1.7726,                0.81201,                0.77146,                0.79086,                0.31123,                0.38669,                0.19742,                 1.5738,                0.92885,                0.78115,                 1.6075,                0.91085,                0.77706,                0.00307,                0.00307,                0.00307
                    178,                 1.7653,                0.80802,                  0.784,                 1.7905,                0.81018,                0.77651,                0.79411,                0.30951,                0.38653,                0.19824,                 1.5701,                 0.9195,                0.78091,                 1.6042,                0.90106,                0.77692,              0.0030304,              0.0030304,              0.0030304
                    179,                 1.7284,                0.79299,                0.77883,                  1.755,                0.79466,                0.77461,                0.79388,                0.30908,                0.38708,                0.19956,                 1.5663,                0.90986,                0.78068,                 1.5996,                0.89147,                0.77673,              0.0029908,              0.0029908,              0.0029908
                    180,                 1.7313,                0.79644,                  0.773,                 1.7578,                0.79895,                0.76956,                0.78995,                0.30953,                0.38675,                0.19923,                 1.5628,                0.90202,                0.78041,                 1.5957,                0.88333,                0.77652,              0.0029512,              0.0029512,              0.0029512
                    181,                 1.7524,                0.80964,                0.77563,                 1.7804,                0.81017,                0.77133,                0.78987,                0.30938,                 0.3876,                0.19991,                 1.5594,                0.89444,                0.78015,                 1.5913,                0.87537,                0.77631,              0.0029116,              0.0029116,              0.0029116
                    182,                 1.7275,                0.78721,                0.78154,                 1.7478,                0.78438,                0.77511,                0.78831,                0.30658,                0.38822,                0.20002,                 1.5566,                0.88679,                0.77983,                 1.5875,                0.86749,                0.77611,               0.002872,               0.002872,               0.002872
                    183,                  1.739,                0.79556,                0.78035,                 1.7645,                0.79925,                0.77506,                 0.7854,                0.30875,                0.38878,                0.20051,                 1.5528,                0.87924,                0.77963,                 1.5835,                0.85993,                0.77597,              0.0028324,              0.0028324,              0.0028324
                    184,                 1.7425,                0.81691,                0.77839,                 1.7664,                 0.8216,                0.77404,                0.79284,                0.30712,                0.38961,                 0.2016,                 1.5496,                0.87229,                0.77942,                 1.5799,                0.85285,                0.77581,              0.0027928,              0.0027928,              0.0027928
                    185,                 1.7336,                0.80439,                0.77982,                 1.7558,                0.80876,                0.77435,                0.79276,                0.30697,                0.38977,                0.20254,                 1.5479,                0.86662,                0.77921,                 1.5781,                0.84674,                0.77565,              0.0027532,              0.0027532,              0.0027532
                    186,                 1.7368,                0.79809,                0.78046,                 1.7468,                0.79759,                0.77339,                0.79567,                0.30658,                0.38973,                0.20299,                 1.5457,                0.86061,                 0.7791,                 1.5749,                0.84024,                0.77549,              0.0027136,              0.0027136,              0.0027136
                    187,                 1.7188,                0.79571,                0.77864,                 1.7377,                0.80236,                0.77181,                0.79607,                0.30522,                0.38974,                0.20312,                 1.5434,                0.85507,                0.77899,                 1.5717,                0.83401,                0.77532,               0.002674,               0.002674,               0.002674
                    188,                 1.7059,                0.79153,                0.77388,                 1.7415,                0.79442,                0.77014,                0.79915,                0.30658,                0.39355,                0.20372,                  1.541,                0.84992,                0.77886,                 1.5681,                 0.8283,                0.77514,              0.0026344,              0.0026344,              0.0026344
                    189,                 1.7142,                0.80174,                0.78238,                 1.7385,                0.80503,                0.77564,                0.79488,                0.31097,                0.39269,                0.20378,                 1.5391,                0.84554,                0.77872,                 1.5647,                 0.8232,                0.77498,              0.0025948,              0.0025948,              0.0025948
                    190,                 1.7092,                0.79582,                0.77162,                 1.7392,                0.80318,                0.76696,                0.79515,                0.31148,                0.39269,                0.20391,                  1.537,                0.84056,                0.77862,                 1.5618,                0.81747,                0.77483,              0.0025552,              0.0025552,              0.0025552
                    191,                 1.6994,                0.77941,                0.77567,                 1.7255,                0.77976,                0.77243,                0.79274,                 0.3107,                0.39463,                 0.2042,                 1.5351,                0.83606,                0.77857,                 1.5587,                0.81208,                0.77466,              0.0025156,              0.0025156,              0.0025156
                    192,                 1.6784,                0.77653,                0.77473,                 1.7102,                0.78267,                 0.7706,                0.79098,                0.31146,                0.39515,                0.20455,                 1.5333,                0.83249,                0.77854,                 1.5556,                0.80767,                0.77454,               0.002476,               0.002476,               0.002476
                    193,                 1.6971,                0.78375,                0.77763,                 1.7274,                0.79537,                 0.7711,                0.79105,                0.31481,                0.39465,                0.20474,                 1.5308,                0.82889,                0.77855,                 1.5525,                0.80297,                0.77444,              0.0024364,              0.0024364,              0.0024364
                    194,                 1.6597,                0.77037,                0.77854,                 1.6885,                0.77462,                0.77205,                0.78787,                0.31334,                0.39466,                0.20472,                 1.5273,                 0.8252,                0.77853,                 1.5481,                0.79859,                0.77428,              0.0023968,              0.0023968,              0.0023968
                    195,                 1.6913,                 0.7844,                0.77872,                 1.7179,                 0.7844,                0.77274,                0.77997,                0.31364,                0.39497,                 0.2036,                 1.5242,                0.82153,                0.77851,                 1.5442,                0.79477,                0.77413,              0.0023572,              0.0023572,              0.0023572
                    196,                 1.6697,                0.76514,                0.77839,                 1.7033,                0.76719,                0.77271,                0.76452,                0.31687,                0.39476,                 0.2041,                 1.5206,                0.81759,                0.77842,                 1.5412,                0.79068,                  0.774,              0.0023176,              0.0023176,              0.0023176
                    197,                 1.6694,                0.77527,                0.77532,                 1.6993,                0.78051,                 0.7699,                0.76168,                0.31565,                0.39362,                0.20338,                 1.5174,                0.81434,                0.77832,                 1.5373,                0.78705,                0.77386,               0.002278,               0.002278,               0.002278
                    198,                 1.6556,                0.77679,                0.77628,                 1.6836,                0.77974,                0.77307,                0.76049,                 0.3136,                0.39358,                0.20331,                 1.5149,                0.81113,                0.77827,                 1.5344,                0.78409,                 0.7737,              0.0022384,              0.0022384,              0.0022384
                    199,                 1.6466,                0.77946,                0.77415,                 1.6733,                0.78178,                0.77081,                0.76174,                0.31577,                0.39367,                0.20319,                 1.5125,                0.80838,                0.77817,                 1.5319,                0.78108,                0.77355,              0.0021988,              0.0021988,              0.0021988
                    200,                 1.6473,                0.76036,                0.78049,                 1.6685,                 0.7608,                0.77363,                0.76171,                 0.3157,                0.39394,                0.20389,                 1.5101,                0.80592,                0.77811,                 1.5288,                0.77844,                0.77342,              0.0021592,              0.0021592,              0.0021592
                    201,                 1.6479,                0.76508,                0.77669,                 1.6771,                0.76228,                0.77137,                0.75766,                0.31522,                0.39423,                0.20425,                 1.5075,                0.80369,                0.77798,                 1.5255,                0.77643,                0.77327,              0.0021196,              0.0021196,              0.0021196
                    202,                 1.6254,                0.74989,                0.77665,                 1.6499,                0.75558,                0.77198,                0.75992,                0.31913,                 0.3944,                0.20527,                 1.5063,                0.80179,                 0.7779,                 1.5237,                0.77418,                0.77316,                0.00208,                0.00208,                0.00208
                    203,                 1.6378,                0.75515,                0.77273,                 1.6665,                0.75656,                0.76917,                0.75908,                0.31768,                0.39432,                0.20543,                 1.5035,                0.80029,                0.77774,                 1.5205,                0.77175,                0.77302,              0.0020404,              0.0020404,              0.0020404
                    204,                  1.646,                0.76362,                 0.7735,                 1.6779,                0.76938,                0.76878,                0.75499,                0.31702,                0.39397,                0.20604,                 1.5011,                0.79882,                0.77759,                 1.5184,                0.76895,                0.77289,              0.0020008,              0.0020008,              0.0020008
                    205,                   1.63,                 0.7605,                0.78176,                  1.656,                0.76628,                 0.7746,                0.75478,                0.31687,                0.39396,                0.20731,                  1.499,                0.79767,                0.77749,                 1.5158,                0.76639,                0.77278,              0.0019612,              0.0019612,              0.0019612
                    206,                  1.634,                0.75752,                0.77709,                 1.6549,                0.75968,                0.77217,                0.75789,                0.31561,                0.39366,                0.20789,                 1.4963,                0.79727,                0.77743,                 1.5129,                0.76447,                0.77268,              0.0019216,              0.0019216,              0.0019216
                    207,                 1.6161,                0.75141,                0.77302,                 1.6404,                0.75328,                0.76942,                0.75892,                0.31739,                0.39359,                 0.2076,                 1.4935,                0.79562,                0.77727,                 1.5097,                 0.7623,                0.77254,               0.001882,               0.001882,               0.001882
                    208,                 1.6116,                0.73732,                0.77744,                  1.634,                 0.7354,                0.77112,                0.75103,                0.31687,                0.39338,                0.20838,                 1.4903,                 0.7952,                0.77706,                 1.5064,                0.76088,                0.77239,              0.0018424,              0.0018424,              0.0018424
                    209,                 1.6251,                0.75964,                0.77013,                  1.654,                0.76437,                0.76758,                0.75146,                0.31728,                0.39345,                0.20839,                 1.4873,                0.79335,                0.77695,                 1.5041,                0.75897,                0.77229,              0.0018028,              0.0018028,              0.0018028
