                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                 1.7933,                0.84516,                  0.776,                  1.865,                0.92409,                0.76453,                0.72736,                0.33745,                0.37253,                0.19313,                 1.5261,                0.78672,                0.76992,                 1.5826,                0.81681,                0.76498,             0.00065796,             0.00065796,             0.00065796
                    103,                 1.8148,                0.85574,                0.77947,                 1.8823,                0.92637,                0.76584,                0.72204,                0.33745,                0.37204,                0.19301,                 1.5234,                 0.7862,                0.76977,                   1.58,                 0.8161,                0.76495,             0.00065204,             0.00065204,             0.00065204
                    104,                 1.7698,                0.83257,                0.77158,                 1.8249,                0.90593,                 0.7602,                0.71153,                0.33539,                0.37037,                0.19273,                 1.5203,                0.78522,                0.76962,                 1.5775,                0.81512,                0.76494,             0.00064608,             0.00064608,             0.00064608
                    105,                 1.7906,                0.85402,                0.77582,                 1.8543,                0.92414,                0.76304,                0.71398,                0.33539,                0.37002,                0.19289,                 1.5181,                0.78375,                0.76953,                 1.5747,                0.81363,                0.76493,             0.00064011,             0.00064011,             0.00064011
                    106,                 1.7754,                0.85493,                0.77818,                 1.8425,                0.92536,                0.76353,                0.71417,                0.33417,                0.36969,                0.19311,                 1.5152,                0.78226,                0.76947,                 1.5716,                0.81205,                0.76488,             0.00063412,             0.00063412,             0.00063412
                    107,                 1.7495,                0.83418,                0.77804,                 1.8203,                 0.9109,                0.76464,                0.71298,                0.33333,                0.36976,                0.19351,                  1.513,                0.78129,                0.76938,                 1.5695,                0.81061,                0.76485,              0.0006281,              0.0006281,              0.0006281
                    108,                 1.7839,                0.85426,                0.77998,                 1.8527,                0.91938,                0.76446,                0.71025,                0.33539,                0.37184,                0.19434,                 1.5115,                0.78004,                 0.7693,                 1.5673,                0.80885,                0.76481,             0.00062207,             0.00062207,             0.00062207
                    109,                 1.7625,                 0.8482,                0.77202,                   1.83,                0.92569,                 0.7609,                0.70674,                0.33333,                0.37173,                0.19505,                 1.5098,                0.77921,                0.76926,                 1.5649,                 0.8083,                0.76478,             0.00061601,             0.00061601,             0.00061601
                    110,                  1.759,                0.82771,                0.77534,                  1.823,                0.89534,                0.76372,                0.71215,                0.33333,                0.37174,                 0.1941,                 1.5074,                0.77846,                0.76923,                 1.5632,                0.80783,                 0.7648,             0.00060994,             0.00060994,             0.00060994
                    111,                 1.7674,                0.85245,                0.77563,                 1.8438,                0.93392,                0.76081,                0.71957,                0.33333,                0.37155,                0.19448,                 1.5053,                0.77753,                 0.7692,                  1.561,                0.80677,                0.76481,             0.00060386,             0.00060386,             0.00060386
                    112,                 1.7347,                0.82399,                0.77734,                 1.7994,                0.89486,                0.76573,                0.72296,                0.33333,                0.36996,                0.19451,                 1.5029,                0.77667,                 0.7692,                 1.5579,                0.80541,                0.76487,             0.00059775,             0.00059775,             0.00059775
                    113,                  1.757,                0.83025,                0.77951,                 1.8233,                0.90848,                 0.7655,                0.72856,                0.33333,                0.36947,                0.19506,                 1.5006,                 0.7763,                 0.7692,                 1.5554,                 0.8047,                 0.7649,             0.00059164,             0.00059164,             0.00059164
                    114,                 1.7525,                0.83042,                 0.7748,                  1.823,                0.90947,                0.76225,                0.73172,                0.33333,                 0.3688,                0.19526,                 1.4983,                0.77657,                0.76919,                 1.5521,                0.80413,                0.76492,             0.00058551,             0.00058551,             0.00058551
                    115,                 1.7373,                 0.8261,                0.77749,                 1.8092,                0.90138,                0.76399,                0.73217,                0.33333,                0.36852,                0.19571,                 1.4953,                0.77552,                0.76917,                 1.5485,                0.80259,                0.76494,             0.00057936,             0.00057936,             0.00057936
                    116,                 1.7181,                0.82321,                0.77495,                 1.7759,                0.89328,                0.76247,                0.73244,                0.33333,                0.36834,                0.19545,                 1.4929,                 0.7755,                0.76917,                 1.5456,                0.80214,                0.76498,             0.00057321,             0.00057321,             0.00057321
                    117,                 1.7198,                0.81798,                0.77929,                 1.7904,                0.88579,                0.76646,                0.73241,                0.33227,                0.36812,                0.19534,                 1.4909,                0.77519,                 0.7692,                 1.5431,                0.80201,                0.76501,             0.00056704,             0.00056704,             0.00056704
                    118,                 1.7188,                0.80785,                0.77082,                 1.7852,                0.87482,                0.75997,                0.73142,                0.33128,                0.36803,                0.19482,                 1.4912,                0.77513,                0.76924,                  1.542,                0.80155,                0.76509,             0.00056086,             0.00056086,             0.00056086
                    119,                 1.7381,                0.82211,                 0.7722,                 1.8036,                0.89502,                0.76187,                0.73758,                0.32965,                0.36778,                0.19469,                 1.4908,                0.77563,                0.76925,                 1.5405,                0.80142,                0.76514,             0.00055468,             0.00055468,             0.00055468
                    120,                 1.7296,                0.81163,                0.77574,                 1.7994,                0.87962,                0.76511,                0.74025,                0.32922,                 0.3659,                0.19335,                 1.4908,                0.77606,                0.76918,                   1.54,                0.80107,                0.76515,             0.00054849,             0.00054849,             0.00054849
                    121,                 1.7064,                0.79569,                0.77386,                 1.7826,                0.86591,                0.76162,                0.74423,                 0.3293,                0.36606,                0.19404,                 1.4892,                0.77591,                0.76911,                 1.5389,                0.80073,                 0.7651,             0.00054229,             0.00054229,             0.00054229
                    122,                 1.7011,                0.82034,                0.77016,                 1.7788,                0.89826,                 0.7604,                0.74329,                0.32767,                0.36594,                0.19442,                 1.4873,                0.77547,                0.76904,                 1.5375,                0.79993,                0.76507,             0.00053608,             0.00053608,             0.00053608
                    123,                 1.7152,                0.81181,                0.77205,                 1.7811,                 0.8868,                0.76169,                0.73918,                0.32716,                0.36578,                0.19438,                 1.4857,                0.77428,                0.76906,                 1.5361,                 0.7988,                0.76509,             0.00052987,             0.00052987,             0.00052987
                    124,                 1.7275,                0.82033,                0.77473,                 1.7963,                0.88685,                0.76341,                 0.7455,                0.32716,                0.36523,                0.19398,                 1.4844,                0.77408,                0.76906,                 1.5351,                0.79841,                0.76503,             0.00052366,             0.00052366,             0.00052366
                    125,                 1.6926,                0.79662,                0.77058,                 1.7566,                0.87685,                0.75985,                0.74212,                0.32716,                0.36495,                0.19396,                 1.4831,                0.77298,                0.76905,                  1.534,                0.79741,                0.76501,             0.00051744,             0.00051744,             0.00051744
                    126,                 1.6887,                0.80055,                0.77178,                 1.7573,                0.87127,                0.76119,                0.73807,                0.32716,                0.36601,                0.19428,                 1.4824,                0.77229,                0.76905,                  1.532,                0.79661,                0.76498,             0.00051122,             0.00051122,             0.00051122
                    127,                 1.7071,                0.81779,                0.77398,                 1.7747,                0.89111,                0.76214,                0.73186,                0.32716,                 0.3658,                0.19439,                 1.4836,                0.77241,                0.76908,                  1.531,                0.79647,                0.76493,               0.000505,               0.000505,               0.000505
                    128,                 1.7031,                0.80384,                0.76837,                 1.7747,                 0.8791,                0.75889,                0.72941,                0.32725,                0.36582,                0.19453,                 1.4838,                0.77197,                0.76912,                 1.5295,                0.79608,                0.76488,             0.00049878,             0.00049878,             0.00049878
                    129,                 1.6988,                0.80555,                0.77182,                 1.7762,                0.88624,                0.76148,                0.73481,                0.32716,                0.36698,                0.19527,                 1.4812,                0.77096,                0.76909,                 1.5266,                0.79543,                0.76483,             0.00049256,             0.00049256,             0.00049256
                    130,                 1.6914,                0.80107,                0.77329,                 1.7649,                 0.8761,                0.76139,                0.73876,                0.32585,                0.36682,                0.19532,                 1.4791,                0.77024,                0.76903,                 1.5235,                0.79454,                0.76482,             0.00048634,             0.00048634,             0.00048634
                    131,                 1.6834,                0.79914,                0.76378,                 1.7679,                0.88418,                0.75402,                0.73705,                 0.3251,                0.36481,                0.19472,                  1.477,                0.77039,                0.76903,                 1.5214,                0.79461,                0.76478,             0.00048013,             0.00048013,             0.00048013
                    132,                 1.6801,                0.79603,                0.77347,                 1.7527,                0.87348,                0.76053,                0.73829,                0.32716,                0.36468,                0.19519,                 1.4746,                0.77014,                0.76903,                 1.5187,                0.79421,                0.76469,             0.00047392,             0.00047392,             0.00047392
                    133,                 1.6709,                0.79543,                0.77449,                  1.741,                0.86247,                0.76265,                0.73623,                0.32736,                0.36434,                0.19678,                 1.4737,                0.77027,                0.76906,                  1.517,                0.79423,                0.76463,             0.00046771,             0.00046771,             0.00046771
                    134,                 1.6768,                0.79796,                0.76851,                 1.7506,                0.86841,                0.75957,                0.73547,                0.32609,                0.36408,                0.19722,                 1.4735,                0.77048,                0.76905,                 1.5165,                0.79427,                 0.7646,             0.00046151,             0.00046151,             0.00046151
                    135,                 1.6626,                0.78505,                0.76877,                 1.7414,                0.85292,                0.76006,                0.73633,                0.32752,                0.36893,                0.19741,                 1.4725,                0.77052,                0.76904,                 1.5157,                 0.7944,                0.76459,             0.00045532,             0.00045532,             0.00045532
                    136,                 1.6738,                 0.7978,                0.77329,                 1.7547,                 0.8752,                0.76149,                0.73522,                0.32567,                0.36846,                0.19793,                 1.4719,                0.77055,                0.76911,                 1.5148,                 0.7948,                0.76455,             0.00044914,             0.00044914,             0.00044914
                    137,                  1.659,                0.78978,                0.77413,                 1.7289,                0.86107,                 0.7622,                0.73534,                0.32587,                0.36628,                0.19713,                 1.4717,                0.77029,                0.76917,                  1.514,                0.79484,                0.76451,             0.00044296,             0.00044296,             0.00044296
                    138,                 1.6641,                0.78979,                0.76915,                 1.7402,                 0.8623,                0.75861,                0.73198,                0.32593,                0.36579,                 0.1964,                 1.4716,                0.77016,                 0.7692,                 1.5131,                0.79525,                0.76447,             0.00043679,             0.00043679,             0.00043679
                    139,                 1.6636,                0.79001,                0.77152,                 1.7429,                0.85977,                0.75951,                0.73192,                0.32584,                0.36575,                0.19672,                 1.4715,                0.76968,                0.76922,                 1.5127,                0.79521,                0.76438,             0.00043064,             0.00043064,             0.00043064
                    140,                 1.6427,                0.78535,                0.76979,                 1.7217,                0.85678,                0.75899,                0.73158,                0.32527,                0.36412,                0.19682,                 1.4699,                0.76852,                0.76921,                 1.5105,                0.79444,                0.76427,             0.00042449,             0.00042449,             0.00042449
                    141,                 1.6489,                0.77992,                0.76759,                  1.727,                0.84498,                 0.7574,                0.72815,                0.32516,                0.36412,                0.19691,                 1.4689,                0.76787,                0.76918,                 1.5096,                0.79411,                0.76419,             0.00041836,             0.00041836,             0.00041836
                    142,                 1.6268,                0.77534,                0.77067,                 1.7035,                0.85004,                0.75994,                0.72539,                0.32716,                0.36437,                0.19578,                 1.4681,                0.76762,                0.76911,                 1.5087,                0.79402,                0.76413,             0.00041225,             0.00041225,             0.00041225
                    143,                 1.6329,                 0.7788,                 0.7684,                 1.7073,                0.84837,                0.75913,                0.72539,                0.32612,                0.36422,                0.19534,                  1.466,                0.76682,                0.76899,                 1.5073,                0.79345,                0.76407,             0.00040614,             0.00040614,             0.00040614
                    144,                 1.6611,                  0.782,                0.77373,                 1.7345,                  0.852,                0.76135,                0.72995,                0.32815,                0.36645,                0.19605,                  1.465,                0.76656,                0.76889,                 1.5063,                0.79312,                0.76396,             0.00040006,             0.00040006,             0.00040006
                    145,                 1.6338,                0.77989,                0.77012,                 1.7105,                0.84746,                0.75942,                0.72992,                 0.3281,                0.36655,                0.19687,                 1.4647,                0.76595,                0.76883,                 1.5064,                0.79271,                0.76392,             0.00039399,             0.00039399,             0.00039399
                    146,                 1.6243,                0.76945,                0.76655,                 1.7055,                0.84366,                0.75643,                0.72988,                0.32802,                0.36614,                0.19685,                 1.4647,                0.76559,                0.76879,                 1.5065,                0.79265,                0.76387,             0.00038793,             0.00038793,             0.00038793
                    147,                 1.6348,                0.78057,                0.76659,                 1.7053,                0.85375,                0.75532,                0.72562,                0.32716,                0.36589,                0.19694,                 1.4636,                0.76519,                0.76872,                 1.5057,                0.79239,                0.76381,              0.0003819,              0.0003819,              0.0003819
                    148,                 1.6272,                0.76593,                0.76867,                 1.7046,                0.83972,                 0.7574,                0.72604,                0.32717,                0.36581,                0.19682,                 1.4618,                0.76441,                0.76864,                 1.5043,                0.79159,                0.76376,             0.00037588,             0.00037588,             0.00037588
                    149,                 1.6143,                0.75541,                0.76982,                 1.6955,                 0.8285,                0.75794,                0.72567,                0.32716,                 0.3658,                0.19717,                 1.4602,                 0.7631,                0.76859,                 1.5025,                0.79014,                0.76371,             0.00036989,             0.00036989,             0.00036989
                    150,                 1.6261,                0.76909,                0.76982,                 1.7037,                0.84312,                0.76023,                0.72583,                0.32716,                0.36521,                0.19691,                 1.4593,                0.76239,                 0.7685,                 1.5012,                0.78959,                0.76366,             0.00036392,             0.00036392,             0.00036392
                    151,                 1.6373,                0.76631,                0.76986,                 1.7221,                0.84611,                 0.7588,                0.71919,                0.32716,                 0.3649,                0.19726,                 1.4584,                0.76178,                0.76846,                 1.5004,                0.78886,                0.76364,             0.00035796,             0.00035796,             0.00035796
                    152,                 1.6139,                0.75945,                0.76774,                 1.6942,                0.82755,                 0.7585,                0.71882,                0.32716,                0.36473,                 0.1964,                 1.4582,                0.76148,                0.76842,                 1.5003,                0.78837,                0.76363,             0.00035204,             0.00035204,             0.00035204
                    153,                 1.6395,                 0.7732,                0.76975,                 1.7211,                 0.8476,                0.75973,                0.71887,                0.32716,                0.36437,                0.19623,                  1.457,                0.76126,                0.76833,                 1.4992,                0.78803,                0.76357,             0.00034613,             0.00034613,             0.00034613
                    154,                 1.6179,                0.76325,                0.77035,                 1.6966,                0.83269,                0.76022,                0.71923,                0.32716,                0.36375,                0.19606,                 1.4555,                  0.761,                0.76828,                 1.4979,                0.78768,                0.76356,             0.00034025,             0.00034025,             0.00034025
                    155,                 1.6145,                0.75399,                0.77061,                 1.7026,                0.82842,                0.76123,                0.71857,                0.32716,                0.36367,                0.19627,                 1.4544,                0.76077,                0.76828,                 1.4963,                0.78746,                0.76352,              0.0003344,              0.0003344,              0.0003344
                    156,                 1.6056,                0.76767,                0.76347,                 1.6978,                0.84693,                0.75406,                0.71633,                0.32735,                0.36383,                0.19632,                 1.4536,                0.76005,                0.76824,                 1.4954,                0.78693,                0.76351,             0.00032858,             0.00032858,             0.00032858
                    157,                 1.6032,                0.74964,                0.76782,                 1.6828,                0.81908,                0.75927,                0.71673,                0.32799,                0.36354,                0.19656,                 1.4536,                0.75926,                0.76825,                 1.4947,                0.78617,                0.76348,             0.00032278,             0.00032278,             0.00032278
                    158,                 1.6002,                0.76203,                0.76556,                 1.6857,                 0.8313,                0.75487,                0.72196,                0.33128,                0.36557,                0.19673,                 1.4531,                0.75887,                0.76825,                 1.4936,                0.78557,                0.76347,             0.00031701,             0.00031701,             0.00031701
                    159,                  1.592,                0.74567,                0.76835,                 1.6724,                0.81895,                0.75643,                0.72207,                0.33143,                 0.3653,                0.19775,                 1.4531,                0.75855,                0.76821,                 1.4928,                0.78504,                0.76342,             0.00031127,             0.00031127,             0.00031127
                    160,                 1.6009,                0.75813,                0.76535,                 1.6876,                0.83871,                 0.7553,                0.72208,                0.33145,                0.36509,                0.19739,                 1.4528,                0.75796,                0.76818,                  1.492,                0.78447,                0.76337,             0.00030556,             0.00030556,             0.00030556
                    161,                 1.5793,                0.75244,                0.76746,                 1.6579,                0.82284,                0.75532,                0.72211,                0.33151,                0.36711,                 0.1976,                  1.452,                 0.7572,                0.76811,                 1.4913,                0.78379,                0.76332,             0.00029988,             0.00029988,             0.00029988
                    162,                 1.5925,                0.75143,                0.76848,                 1.6728,                0.82326,                0.75788,                0.72209,                0.33147,                0.36684,                0.19744,                 1.4518,                0.75721,                0.76805,                 1.4907,                0.78382,                0.76328,             0.00029424,             0.00029424,             0.00029424
                    163,                 1.6034,                0.74312,                0.76848,                 1.6893,                0.81976,                0.75647,                0.72204,                0.33139,                0.36627,                0.19748,                 1.4513,                0.75695,                0.76799,                 1.4903,                0.78391,                0.76322,             0.00028863,             0.00028863,             0.00028863
                    164,                 1.5619,                0.74053,                0.76694,                 1.6449,                0.80854,                0.75676,                0.71965,                0.32748,                0.36566,                0.19759,                 1.4502,                0.75625,                0.76792,                 1.4892,                0.78335,                0.76314,             0.00028305,             0.00028305,             0.00028305
                    165,                  1.569,                0.74684,                0.76493,                 1.6525,                0.82412,                 0.7533,                0.71957,                0.32734,                0.36537,                0.19723,                 1.4485,                0.75497,                0.76787,                 1.4881,                0.78235,                0.76313,             0.00027751,             0.00027751,             0.00027751
                    166,                 1.5781,                0.73783,                0.76735,                 1.6677,                 0.8113,                0.75617,                0.71946,                0.32717,                0.36471,                0.19707,                 1.4465,                0.75367,                0.76775,                 1.4866,                0.78085,                 0.7631,               0.000272,               0.000272,               0.000272
                    167,                 1.5754,                0.74328,                0.77244,                 1.6614,                0.81938,                0.75943,                0.71967,                0.32751,                0.36456,                0.19664,                 1.4453,                 0.7526,                0.76769,                 1.4862,                0.77971,                0.76307,             0.00026653,             0.00026653,             0.00026653
                    168,                 1.5573,                0.73757,                0.76664,                 1.6449,                 0.8177,                0.75584,                0.71967,                 0.3275,                0.36423,                0.19655,                 1.4436,                0.75183,                0.76768,                 1.4851,                 0.7794,                0.76305,              0.0002611,              0.0002611,              0.0002611
                    169,                 1.5765,                0.74429,                0.76531,                 1.6602,                0.81851,                0.75445,                0.71501,                0.32523,                 0.3613,                0.19626,                 1.4419,                0.75096,                0.76759,                 1.4839,                0.77891,                0.76296,             0.00025571,             0.00025571,             0.00025571
                    170,                 1.5667,                0.72872,                0.76051,                 1.6596,                0.80698,                0.75135,                0.72183,                0.32716,                0.36395,                0.19668,                 1.4412,                0.75056,                0.76753,                 1.4832,                0.77853,                 0.7629,             0.00025035,             0.00025035,             0.00025035
                    171,                 1.5452,                0.73369,                0.76428,                 1.6353,                0.80734,                0.75514,                0.72299,                0.32759,                0.36383,                0.19704,                 1.4401,                0.75008,                0.76749,                 1.4828,                0.77842,                0.76285,             0.00024504,             0.00024504,             0.00024504
                    172,                 1.5577,                0.74037,                0.76592,                 1.6413,                0.82076,                0.75386,                0.72013,                 0.3251,                0.36088,                0.19673,                 1.4397,                0.75018,                 0.7674,                 1.4828,                0.77869,                0.76282,             0.00023977,             0.00023977,             0.00023977
                    173,                 1.5537,                0.73219,                0.76592,                 1.6401,                0.80185,                0.75764,                0.72191,                0.32583,                0.36053,                0.19673,                 1.4388,                0.75009,                0.76738,                 1.4828,                 0.7786,                 0.7628,             0.00023453,             0.00023453,             0.00023453
                    174,                  1.571,                0.72968,                0.76589,                 1.6533,                0.81266,                0.75414,                0.72043,                 0.3251,                0.36026,                0.19706,                 1.4381,                0.75029,                0.76735,                 1.4818,                0.77835,                 0.7628,             0.00022935,             0.00022935,             0.00022935
                    175,                 1.5415,                0.73707,                 0.7664,                 1.6317,                0.81641,                0.75491,                0.72055,                 0.3251,                0.36006,                0.19716,                  1.437,                0.75028,                0.76732,                 1.4812,                 0.7783,                0.76279,              0.0002242,              0.0002242,              0.0002242
                    176,                 1.5574,                0.74592,                 0.7648,                 1.6468,                0.82257,                0.75393,                0.72496,                0.32716,                0.35987,                0.19704,                 1.4362,                0.75046,                 0.7673,                 1.4805,                0.77817,                0.76278,              0.0002191,              0.0002191,              0.0002191
                    177,                 1.5262,                0.71575,                0.76168,                 1.6173,                0.79268,                 0.7536,                0.72532,                0.32599,                0.35997,                0.19674,                 1.4359,                0.75012,                0.76734,                 1.4798,                 0.7779,                0.76276,             0.00021405,             0.00021405,             0.00021405
                    178,                 1.5502,                0.72148,                0.76983,                 1.6333,                0.79664,                0.75849,                 0.7229,                0.32305,                0.35985,                0.19678,                 1.4356,                0.74989,                0.76735,                 1.4792,                0.77793,                0.76271,             0.00020904,             0.00020904,             0.00020904
                    179,                 1.5289,                0.71155,                0.76646,                 1.6181,                0.78464,                0.75721,                0.72236,                 0.3212,                0.35956,                 0.1967,                 1.4352,                0.74962,                0.76737,                 1.4787,                0.77774,                0.76268,             0.00020407,             0.00020407,             0.00020407
                    180,                 1.5208,                0.71336,                 0.7617,                 1.6106,                0.78532,                0.75319,                0.72582,                0.32137,                0.36101,                0.19677,                 1.4347,                0.74943,                0.76736,                 1.4782,                0.77767,                0.76266,             0.00019916,             0.00019916,             0.00019916
                    181,                 1.5284,                0.71821,                0.76318,                 1.6194,                 0.7904,                0.75428,                0.72888,                0.32305,                0.36415,                 0.1972,                 1.4337,                 0.7489,                0.76735,                 1.4771,                 0.7773,                0.76262,             0.00019429,             0.00019429,             0.00019429
                    182,                 1.5289,                0.71467,                0.76844,                 1.6198,                0.78305,                 0.7586,                0.72718,                0.32358,                0.36374,                 0.1976,                 1.4327,                0.74834,                0.76735,                 1.4763,                0.77688,                 0.7626,             0.00018948,             0.00018948,             0.00018948
                    183,                 1.5396,                0.70771,                 0.7688,                 1.6249,                0.77993,                0.75739,                0.72703,                0.32334,                0.36377,                0.19725,                 1.4316,                0.74764,                0.76737,                 1.4754,                0.77633,                0.76257,             0.00018471,             0.00018471,             0.00018471
                    184,                 1.5409,                0.72743,                 0.7658,                  1.632,                0.80895,                0.75633,                0.73427,                0.32407,                0.36505,                0.19659,                 1.4302,                0.74656,                0.76736,                 1.4746,                0.77593,                0.76252,             0.00017999,             0.00017999,             0.00017999
                    185,                 1.5366,                0.72104,                0.76773,                 1.6222,                0.79869,                0.75782,                0.73426,                0.32407,                0.36495,                0.19733,                 1.4296,                 0.7461,                0.76735,                 1.4748,                0.77589,                0.76249,             0.00017532,             0.00017532,             0.00017532
                    186,                 1.5282,                0.72398,                0.76796,                 1.6101,                0.79742,                0.75621,                0.73671,                 0.3251,                0.36708,                0.19746,                  1.429,                0.74559,                0.76732,                 1.4743,                0.77574,                0.76243,             0.00017071,             0.00017071,             0.00017071
                    187,                 1.5075,                0.71168,                0.76739,                 1.6037,                0.79081,                0.75528,                0.73504,                0.32536,                0.36685,                0.19702,                 1.4288,                0.74526,                0.76733,                 1.4736,                0.77559,                0.76237,             0.00016615,             0.00016615,             0.00016615
                    188,                  1.524,                0.72337,                0.76307,                 1.6148,                0.80205,                0.75326,                0.73797,                 0.3251,                0.36633,                0.19686,                 1.4282,                0.74455,                0.76736,                 1.4727,                0.77531,                0.76228,             0.00016164,             0.00016164,             0.00016164
                    189,                 1.5218,                0.72396,                0.77008,                 1.5979,                0.79369,                 0.7585,                 0.7381,                 0.3251,                0.36607,                0.19651,                 1.4276,                0.74399,                 0.7674,                  1.472,                0.77505,                0.76222,             0.00015719,             0.00015719,             0.00015719
                    190,                  1.518,                0.71139,                0.75957,                  1.614,                 0.7899,                0.75062,                0.73619,                0.32305,                0.36604,                0.19655,                 1.4271,                0.74386,                0.76742,                 1.4716,                0.77519,                0.76215,             0.00015279,             0.00015279,             0.00015279
                    191,                 1.5128,                0.71405,                0.76478,                 1.5958,                0.78066,                0.75546,                0.72915,                0.32128,                0.36459,                0.19626,                 1.4263,                0.74353,                0.76744,                 1.4709,                0.77527,                0.76209,             0.00014845,             0.00014845,             0.00014845
                    192,                 1.5047,                0.70259,                 0.7633,                 1.5971,                 0.7813,                0.75401,                0.72925,                0.32143,                0.36437,                0.19648,                 1.4254,                0.74343,                0.76744,                 1.4701,                0.77541,                0.76204,             0.00014416,             0.00014416,             0.00014416
                    193,                 1.5209,                0.71729,                0.76581,                 1.6125,                0.79321,                0.75465,                0.72802,                0.31945,                0.36424,                0.19688,                 1.4242,                0.74326,                0.76743,                  1.469,                0.77524,                0.76197,             0.00013993,             0.00013993,             0.00013993
                    194,                 1.4962,                0.70527,                0.76775,                 1.5873,                0.78093,                0.75489,                0.73078,                0.31893,                0.36399,                0.19739,                 1.4232,                0.74319,                0.76742,                 1.4684,                0.77501,                0.76193,             0.00013576,             0.00013576,             0.00013576
                    195,                 1.5232,                0.70961,                0.76876,                  1.604,                0.77636,                0.75658,                0.73026,                0.31753,                0.36387,                0.19709,                 1.4233,                 0.7429,                0.76746,                 1.4679,                0.77448,                0.76189,             0.00013165,             0.00013165,             0.00013165
                    196,                 1.4993,                0.70632,                0.76814,                 1.5923,                0.77957,                0.75617,                0.73023,                0.31748,                0.36343,                0.19739,                  1.423,                0.74252,                0.76753,                 1.4672,                0.77429,                0.76184,             0.00012759,             0.00012759,             0.00012759
                    197,                 1.5073,                0.71155,                0.76397,                 1.5972,                0.78544,                0.75448,                0.73026,                0.31752,                0.36338,                0.19771,                 1.4225,                0.74222,                0.76757,                 1.4672,                0.77406,                0.76183,              0.0001236,              0.0001236,              0.0001236
                    198,                 1.5061,                0.70521,                0.76597,                 1.5972,                  0.787,                0.75608,                0.73028,                0.31755,                0.36297,                0.19768,                 1.4217,                0.74207,                0.76754,                 1.4669,                0.77436,                0.76178,             0.00011966,             0.00011966,             0.00011966
                    199,                 1.5034,                0.70491,                0.76432,                 1.5943,                0.78041,                0.75597,                0.73035,                0.31767,                0.36315,                0.19839,                 1.4209,                0.74205,                 0.7675,                 1.4658,                0.77447,                0.76172,             0.00011579,             0.00011579,             0.00011579
                    200,                 1.4924,                0.71127,                0.76884,                 1.5735,                0.78276,                  0.759,                0.73038,                0.31772,                0.36322,                0.19848,                 1.4207,                0.74209,                0.76752,                 1.4656,                0.77508,                0.76165,             0.00011197,             0.00011197,             0.00011197
                    201,                 1.4853,                0.69986,                0.76654,                 1.5657,                0.77526,                0.75606,                 0.7303,                0.31758,                0.36312,                0.19897,                 1.4198,                0.74192,                0.76751,                 1.4645,                0.77554,                0.76157,             0.00010822,             0.00010822,             0.00010822
                    202,                 1.4863,                0.69761,                0.76685,                  1.571,                0.76934,                 0.7571,                0.73023,                0.31747,                0.36304,                0.19904,                 1.4193,                0.74207,                0.76752,                 1.4644,                0.77603,                 0.7615,             0.00010454,             0.00010454,             0.00010454
                    203,                 1.5098,                0.70499,                 0.7639,                 1.5922,                0.77449,                0.75458,                0.73367,                0.31743,                0.36316,                0.19876,                 1.4187,                0.74219,                0.76751,                 1.4635,                0.77639,                0.76145,             0.00010091,             0.00010091,             0.00010091
                    204,                 1.5053,                0.70917,                0.76442,                 1.5966,                0.78673,                 0.7549,                0.73363,                0.31735,                0.36296,                 0.1986,                 1.4185,                0.74219,                0.76752,                 1.4629,                0.77683,                0.76139,             9.7351e-05,             9.7351e-05,             9.7351e-05
                    205,                 1.4952,                 0.7085,                0.77187,                 1.5739,                0.78275,                0.75996,                0.73357,                0.31725,                0.36316,                0.19907,                  1.418,                0.74194,                0.76757,                 1.4621,                0.77675,                0.76135,             9.3855e-05,             9.3855e-05,             9.3855e-05
                    206,                 1.4871,                0.69984,                 0.7668,                 1.5737,                0.76994,                0.75735,                0.73345,                0.31706,                 0.3633,                0.19888,                 1.4173,                0.74177,                0.76761,                 1.4611,                0.77678,                 0.7613,             9.0424e-05,             9.0424e-05,             9.0424e-05
                    207,                  1.498,                 0.7084,                0.76411,                 1.5773,                0.78213,                0.75576,                0.73131,                0.31481,                0.36517,                0.19975,                  1.417,                0.74187,                 0.7676,                 1.4607,                0.77712,                0.76125,             8.7058e-05,             8.7058e-05,             8.7058e-05
                    208,                 1.4884,                0.69274,                0.76781,                 1.5742,                0.77203,                0.75579,                0.73297,                0.31687,                0.36535,                0.19996,                 1.4162,                0.74174,                 0.7676,                 1.4599,                0.77732,                 0.7612,             8.3758e-05,             8.3758e-05,             8.3758e-05
                    209,                 1.5079,                0.70959,                0.76106,                 1.6079,                0.79356,                 0.7526,                0.72826,                0.31481,                0.36268,                0.19993,                 1.4156,                0.74169,                0.76761,                 1.4588,                0.77741,                0.76116,             8.0524e-05,             8.0524e-05,             8.0524e-05
                    210,                 1.4885,                0.70588,                0.76799,                 1.5875,                0.79027,                0.75789,                0.72829,                0.31481,                0.36282,                0.19978,                 1.4151,                0.74175,                0.76763,                 1.4578,                0.77758,                0.76114,             7.7358e-05,             7.7358e-05,             7.7358e-05
