                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                 3.9534,                0.99458,                0.77949,                 3.9664,                 1.0153,                0.77138,                0.72334,                0.33539,                0.35606,                0.16928,                 3.3026,                0.80912,                0.77888,                 3.3819,                0.84834,                0.77164,             0.00079595,             0.00079595,             0.00079595
                     78,                  3.961,                 1.0026,                0.77894,                  3.995,                 1.0111,                 0.7748,                0.72185,                0.33642,                0.35621,                0.16944,                 3.2984,                0.80726,                 0.7785,                 3.3786,                0.84674,                0.77147,              0.0007909,              0.0007909,              0.0007909
                     79,                 3.9621,                0.99274,                0.77311,                 3.9955,                  1.008,                 0.7684,                0.72269,                0.33783,                0.35647,                0.17017,                 3.2915,                0.80577,                0.77812,                 3.3749,                0.84542,                0.77132,              0.0007858,              0.0007858,              0.0007858
                     80,                 4.0075,                 1.0155,                 0.7835,                 4.0243,                 1.0275,                 0.7741,                0.72258,                0.33764,                 0.3567,                0.17057,                 3.2848,                  0.804,                0.77779,                 3.3701,                0.84413,                0.77115,             0.00078065,             0.00078065,             0.00078065
                     81,                 3.9442,                0.98773,                0.78112,                 3.9781,                0.99731,                0.77403,                  0.723,                0.33834,                0.35799,                0.17087,                 3.2793,                0.80222,                 0.7776,                 3.3634,                0.84289,                0.77098,             0.00077547,             0.00077547,             0.00077547
                     82,                  3.846,                0.96305,                0.77605,                 3.8855,                0.97769,                0.77225,                0.72077,                0.33993,                0.35956,                0.17258,                 3.2741,                0.80208,                0.77741,                  3.358,                0.84365,                0.77078,             0.00077023,             0.00077023,             0.00077023
                     83,                 3.9105,                0.97639,                 0.7788,                  3.939,                0.99346,                0.77275,                0.72004,                0.33539,                 0.3596,                0.17274,                 3.2719,                 0.8005,                0.77733,                 3.3531,                0.84226,                0.77062,             0.00076496,             0.00076496,             0.00076496
                     84,                 3.9427,                0.98066,                0.78047,                 3.9842,                0.99413,                0.77486,                0.72614,                0.33539,                0.35941,                0.17227,                 3.2668,                0.79875,                0.77714,                 3.3462,                0.84111,                0.77039,             0.00075965,             0.00075965,             0.00075965
                     85,                 3.9243,                 1.0045,                0.78215,                 3.9451,                 1.0214,                0.77182,                0.72643,                0.33539,                0.35949,                0.17298,                 3.2622,                0.79739,                0.77695,                 3.3377,                0.84053,                0.77013,             0.00075429,             0.00075429,             0.00075429
                     86,                 3.8771,                0.97305,                0.78003,                 3.9108,                0.98403,                0.77288,                0.72326,                0.33539,                0.35989,                0.17257,                 3.2575,                0.79522,                0.77667,                 3.3318,                0.83926,                0.76992,              0.0007489,              0.0007489,              0.0007489
                     87,                 3.8607,                 0.9607,                 0.7768,                 3.8984,                0.97843,                0.77347,                0.72524,                0.33745,                0.35991,                0.17371,                 3.2524,                0.79289,                0.77653,                 3.3253,                0.83759,                0.76974,             0.00074347,             0.00074347,             0.00074347
