                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                 1.9658,                0.97046,                0.78304,                 2.0181,                 1.0284,                0.77264,                0.67339,                0.33539,                0.36081,                  0.171,                 1.6854,                0.83886,                 0.7736,                 1.7294,                 0.8678,                0.76895,             0.00075052,             0.00075052,             0.00075052
                     66,                 1.9555,                0.95041,                0.78232,                  2.009,                 1.0199,                0.77036,                0.68097,                0.33539,                0.36023,                0.17067,                  1.683,                0.83465,                0.77345,                 1.7269,                0.86495,                0.76879,             0.00074656,             0.00074656,             0.00074656
                     67,                 1.9456,                 0.9355,                0.78302,                 2.0009,                0.99577,                0.77135,                0.68145,                0.33539,                 0.3604,                 0.1714,                 1.6811,                0.83255,                0.77332,                  1.728,                0.86189,                0.76873,              0.0007426,              0.0007426,              0.0007426
                     68,                 1.9428,                0.96036,                0.78409,                  2.003,                 1.0306,                0.77171,                0.69399,                0.33745,                0.36123,                0.17192,                 1.6771,                0.83133,                0.77324,                  1.725,                0.86008,                0.76868,             0.00073864,             0.00073864,             0.00073864
                     69,                 1.9638,                0.95199,                0.78528,                 2.0076,                 1.0198,                0.77251,                0.69566,                0.33951,                0.36326,                0.17321,                 1.6744,                0.83071,                0.77308,                 1.7218,                0.85898,                0.76852,             0.00073468,             0.00073468,             0.00073468
                     70,                 1.9666,                0.94601,                0.78255,                  2.019,                   1.01,                0.77006,                0.69881,                0.33951,                0.36457,                0.17346,                 1.6705,                0.82937,                 0.7729,                 1.7173,                0.85681,                0.76846,             0.00073072,             0.00073072,             0.00073072
                     71,                 1.9144,                0.92344,                  0.784,                 1.9665,                0.98449,                0.77422,                 0.6988,                0.33951,                0.36669,                0.17412,                  1.667,                0.82846,                0.77286,                 1.7131,                0.85532,                0.76843,             0.00072676,             0.00072676,             0.00072676
                     72,                 1.9457,                0.94144,                0.78561,                 1.9908,                 1.0065,                0.76928,                0.70405,                0.33775,                0.36873,                0.17492,                 1.6619,                0.82776,                0.77272,                  1.707,                0.85451,                0.76827,              0.0007228,              0.0007228,              0.0007228
                     73,                 1.9433,                0.94362,                0.78622,                 1.9985,                 1.0104,                0.77316,                0.70643,                0.33745,                0.37016,                0.17551,                 1.6584,                0.82661,                0.77259,                 1.7032,                0.85326,                0.76815,             0.00071884,             0.00071884,             0.00071884
                     74,                 1.9388,                0.93297,                0.77724,                 1.9885,                 0.9861,                0.76695,                0.71008,                0.33765,                0.37001,                0.17557,                 1.6565,                0.82454,                0.77251,                    1.7,                 0.8511,                0.76812,             0.00071488,             0.00071488,             0.00071488
                     75,                 1.8994,                0.92588,                0.78208,                 1.9527,                0.98728,                0.76959,                0.71054,                0.33951,                0.37027,                0.17617,                 1.6516,                0.82342,                0.77241,                 1.6956,                0.84973,                0.76807,             0.00071092,             0.00071092,             0.00071092
                     76,                  1.924,                 0.9175,                0.77965,                 1.9714,                0.97777,                0.76924,                0.71047,                0.33951,                0.37051,                0.17612,                 1.6482,                0.82355,                0.77239,                 1.6919,                0.84975,                0.76805,             0.00070696,             0.00070696,             0.00070696
                     77,                 1.9019,                0.90665,                0.77941,                 1.9493,                0.97015,                0.76744,                0.70872,                0.34044,                0.37003,                0.17602,                  1.646,                0.82435,                 0.7723,                 1.6898,                0.84956,                0.76801,               0.000703,               0.000703,               0.000703
                     78,                 1.8901,                 0.9106,                0.77801,                 1.9474,                0.96839,                0.76985,                0.71892,                0.34362,                0.37026,                0.17667,                 1.6443,                0.82484,                 0.7722,                 1.6878,                0.84901,                0.76795,             0.00069904,             0.00069904,             0.00069904
                     79,                 1.8906,                    0.9,                0.77389,                 1.9394,                0.97571,                 0.7625,                 0.7175,                0.34156,                0.36933,                0.17731,                 1.6431,                0.82364,                0.77208,                  1.686,                0.84745,                0.76791,             0.00069508,             0.00069508,             0.00069508
                     80,                 1.9074,                0.92259,                0.78383,                  1.959,                0.98964,                 0.7693,                 0.7235,                0.34156,                0.36986,                0.17828,                 1.6422,                0.82177,                0.77205,                  1.684,                0.84561,                0.76785,             0.00069112,             0.00069112,             0.00069112
                     81,                 1.8892,                0.90047,                0.78118,                 1.9417,                0.96599,                0.76884,                0.72487,                0.34156,                0.36931,                0.17841,                 1.6417,                0.81976,                0.77203,                 1.6821,                0.84281,                0.76779,             0.00068716,             0.00068716,             0.00068716
                     82,                 1.8626,                0.88061,                0.77779,                 1.9162,                0.94502,                0.76753,                0.73022,                0.34156,                0.37074,                0.17873,                 1.6389,                0.81935,                0.77198,                 1.6786,                0.84174,                 0.7678,              0.0006832,              0.0006832,              0.0006832
                     83,                 1.8802,                0.88848,                0.77997,                 1.9392,                 0.9539,                0.76826,                0.73019,                0.34156,                0.37179,                0.17886,                 1.6365,                 0.8183,                0.77205,                 1.6759,                0.83998,                0.76779,             0.00067924,             0.00067924,             0.00067924
                     84,                 1.8935,                0.89787,                 0.7807,                 1.9476,                0.95976,                0.76971,                0.72668,                0.34156,                0.37356,                0.17914,                 1.6341,                0.81739,                0.77209,                 1.6729,                0.83848,                0.76783,             0.00067528,             0.00067528,             0.00067528
                     85,                 1.8746,                0.90571,                0.78072,                 1.9278,                0.97382,                0.76655,                0.72718,                0.34156,                0.37276,                0.17987,                 1.6316,                0.81592,                 0.7721,                 1.6707,                0.83671,                0.76782,             0.00067132,             0.00067132,             0.00067132
                     86,                 1.8841,                0.89405,                0.77944,                 1.9418,                 0.9591,                0.76925,                0.72561,                0.33951,                0.37071,                0.18024,                 1.6282,                0.81465,                 0.7721,                  1.667,                0.83493,                0.76783,             0.00066736,             0.00066736,             0.00066736
