                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 2.6349,                 1.3463,                0.84193,                 2.6126,                 1.3394,                0.84256,                0.76289,                0.26749,                0.29652,                0.10941,                 1.9834,                 1.0274,                0.84442,                 1.9469,                 1.0173,                0.83961,              0.0091288,              0.0091288,              0.0091288
                     25,                 2.6235,                 1.3511,                0.83939,                 2.5653,                 1.3348,                0.83788,                0.70497,                0.25103,                0.26844,                0.10313,                 2.3751,                  1.178,                0.82861,                 1.9764,                 1.0924,                0.83591,              0.0090892,              0.0090892,              0.0090892
                     26,                 2.6613,                 1.3503,                0.82552,                 2.5285,                 1.3098,                0.83398,                0.73496,                0.26817,                0.30078,                0.11615,                 2.2787,                 1.0843,                0.82066,                 1.8818,                 1.0376,                0.83323,              0.0090496,              0.0090496,              0.0090496
                     27,                 2.6503,                 1.3465,                0.82756,                  2.523,                 1.2953,                0.83439,                0.69103,                0.27778,                0.30334,                0.12093,                 2.2524,                 1.0771,                0.81713,                 1.8979,                 1.0155,                0.83632,                0.00901,                0.00901,                0.00901
                     28,                 2.6758,                 1.3429,                0.82946,                 2.5309,                 1.2992,                0.83481,                0.71661,                0.27576,                0.31156,                0.12184,                 2.2535,                 1.0891,                0.81889,                 1.8697,                 1.0563,                0.83214,              0.0089704,              0.0089704,              0.0089704
                     29,                 2.6392,                 1.3622,                0.83507,                 2.4957,                 1.3224,                0.83572,                 0.7547,                0.27984,                0.31983,                0.12413,                 2.2416,                  1.075,                0.81907,                 1.8982,                 1.0061,                0.83419,              0.0089308,              0.0089308,              0.0089308
                     30,                 2.6535,                 1.3439,                0.83264,                 2.5071,                 1.2876,                0.83419,                0.71176,                0.26543,                0.29718,                0.12073,                 2.2076,                 1.0463,                0.81946,                 1.8774,                 1.0114,                 0.8341,              0.0088912,              0.0088912,              0.0088912
                     31,                 2.6417,                 1.3488,                0.83027,                 2.5014,                 1.2971,                0.83281,                0.69346,                0.27984,                   0.31,                0.12666,                 2.1515,                  1.069,                0.81086,                 1.8008,                 1.0382,                0.83303,              0.0088516,              0.0088516,              0.0088516
                     32,                 2.5775,                 1.2953,                0.81999,                 2.4533,                  1.244,                0.82752,                0.73032,                0.28601,                0.31304,                0.12824,                 2.1622,                 1.0779,                0.81107,                 1.8244,                  1.106,                 0.8296,               0.008812,               0.008812,               0.008812
                     33,                  2.606,                 1.3237,                0.82745,                 2.4559,                 1.2696,                0.83339,                0.74548,                0.27778,                0.30992,                0.13012,                 2.0904,                 1.0449,                0.81034,                 1.8079,                 1.0237,                0.83199,              0.0087724,              0.0087724,              0.0087724
                     34,                 2.5962,                 1.3173,                0.82958,                 2.4505,                 1.2655,                0.83455,                0.72833,                0.27778,                 0.3149,                0.13089,                 2.0333,                 1.0266,                0.80408,                 1.8146,                0.99174,                0.83383,              0.0087328,              0.0087328,              0.0087328
                     35,                 2.5621,                 1.2916,                0.81823,                 2.4436,                 1.2411,                0.83307,                0.74168,                0.28601,                0.31839,                 0.1257,                 2.0536,                 1.0631,                0.80405,                 1.8646,                  1.048,                0.83582,              0.0086932,              0.0086932,              0.0086932
                     36,                 2.5774,                 1.3048,                0.82821,                 2.4713,                 1.2569,                0.83476,                0.69697,                0.28601,                0.31414,                0.12679,                 2.0646,                 1.0405,                0.80243,                  1.847,                  1.054,                0.83182,              0.0086536,              0.0086536,              0.0086536
                     37,                 2.5154,                 1.2681,                0.81711,                 2.4088,                 1.2231,                0.83235,                0.75488,                0.27984,                0.31796,                0.13231,                 2.0107,                 1.0238,                0.80388,                 1.7737,                 1.0237,                0.83252,               0.008614,               0.008614,               0.008614
                     38,                 2.5288,                 1.2934,                0.82016,                 2.4244,                 1.2545,                0.82891,                0.73168,                0.28054,                0.31261,                 0.1304,                 2.0273,                 1.0387,                0.79984,                 1.8433,                 1.0401,                0.83245,              0.0085744,              0.0085744,              0.0085744
                     39,                 2.5362,                 1.2675,                0.81456,                 2.4257,                 1.2214,                0.82676,                0.72587,                0.26955,                0.30809,                0.13076,                 1.9948,                 1.0196,                0.79689,                 1.8455,                 1.0282,                0.83195,              0.0085348,              0.0085348,              0.0085348
                     40,                 2.4904,                 1.2557,                0.81922,                 2.3931,                  1.202,                 0.8294,                0.72156,                 0.2826,                0.31102,                 0.1316,                 1.9381,                 1.0066,                0.79481,                 1.7917,                  1.025,                0.82772,              0.0084952,              0.0084952,              0.0084952
                     41,                 2.4982,                 1.2749,                 0.8228,                 2.4097,                 1.2327,                0.83569,                0.70315,                0.28395,                0.31826,                0.13351,                 1.8949,                0.98632,                0.79433,                 1.7515,                0.99911,                0.82728,              0.0084556,              0.0084556,              0.0084556
                     42,                 2.4762,                 1.2433,                0.81419,                 2.3615,                  1.187,                0.82718,                0.70069,                0.29012,                0.31446,                0.13527,                  1.898,                0.98447,                0.79242,                 1.7573,                0.99726,                0.82574,               0.008416,               0.008416,               0.008416
                     43,                 2.4727,                 1.2575,                0.82044,                 2.3832,                 1.2139,                0.83092,                0.68505,                0.28643,                0.31062,                0.13386,                 1.8886,                0.98826,                 0.7924,                 1.7337,                0.99295,                0.82537,              0.0083764,              0.0083764,              0.0083764
                     44,                 2.4381,                 1.2335,                0.81489,                 2.3556,                 1.1835,                0.83007,                0.68775,                0.28601,                0.31602,                0.13737,                 1.8987,                0.98959,                0.79131,                 1.7175,                0.97847,                0.82522,              0.0083368,              0.0083368,              0.0083368
                     45,                 2.4897,                   1.22,                0.80993,                 2.3933,                 1.1778,                0.82283,                0.69327,                0.28601,                0.31644,                0.13849,                 1.8865,                0.98432,                0.79134,                 1.7117,                0.96874,                 0.8248,              0.0082972,              0.0082972,              0.0082972
                     46,                 2.4349,                  1.219,                0.81821,                 2.3484,                 1.1974,                0.82863,                0.71375,                0.29424,                0.32126,                0.14023,                 1.9055,                0.97669,                0.79248,                 1.7264,                0.97419,                0.82476,              0.0082576,              0.0082576,              0.0082576
