                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 2.4636,                 1.1978,                0.82841,                 2.3276,                 1.1528,                0.82932,                0.72478,                0.30453,                0.32683,                0.14631,                 1.9862,                0.96916,                0.80646,                 1.7371,                0.91504,                0.83084,              0.0087328,              0.0087328,              0.0087328
                     35,                  2.455,                 1.1834,                0.81248,                 2.3306,                 1.1353,                0.82486,                0.69843,                0.28807,                0.31704,                0.14428,                 1.9268,                0.96737,                0.79998,                 1.7009,                0.91861,                0.83054,              0.0086932,              0.0086932,              0.0086932
                     36,                 2.4322,                  1.175,                0.82573,                 2.3053,                 1.1223,                0.82917,                0.65046,                0.29101,                 0.3261,                0.14363,                 1.8801,                0.96506,                0.80396,                 1.6818,                0.92674,                0.82699,              0.0086536,              0.0086536,              0.0086536
                     37,                 2.4321,                  1.177,                0.81626,                 2.3002,                 1.1287,                0.82582,                0.67575,                0.28807,                0.32084,                 0.1427,                 1.8615,                0.95249,                0.80687,                 1.6344,                0.91305,                0.82711,               0.008614,               0.008614,               0.008614
                     38,                 2.4456,                 1.1876,                0.81507,                 2.3213,                  1.153,                0.82343,                0.64202,                 0.3026,                0.32624,                0.14944,                 1.8386,                0.96562,                0.79662,                 1.5873,                0.93919,                0.82411,              0.0085744,              0.0085744,              0.0085744
                     39,                 2.4398,                 1.1632,                0.81444,                 2.3184,                  1.119,                0.82225,                0.66078,                0.29835,                0.32409,                0.14612,                  1.873,                0.94606,                0.79662,                 1.5967,                0.91878,                 0.8229,              0.0085348,              0.0085348,              0.0085348
                     40,                 2.3823,                 1.1449,                0.81749,                 2.2668,                 1.0965,                0.82284,                0.67807,                 0.2947,                 0.3312,                0.15155,                 1.8893,                 0.9582,                0.79463,                 1.6346,                0.93888,                0.82466,              0.0084952,              0.0084952,              0.0084952
                     41,                 2.3857,                 1.1519,                0.81838,                 2.2789,                 1.1079,                0.82923,                0.65758,                0.29636,                0.33545,                0.15074,                 1.8544,                0.94303,                0.79229,                 1.6403,                0.92658,                0.82547,              0.0084556,              0.0084556,              0.0084556
                     42,                  2.364,                 1.1307,                0.80844,                 2.2459,                 1.0751,                0.82293,                0.65325,                0.29848,                0.33057,                0.14993,                 1.8163,                0.92657,                0.78935,                  1.648,                0.89826,                0.82432,               0.008416,               0.008416,               0.008416
                     43,                 2.3509,                   1.14,                0.81191,                 2.2435,                 1.0939,                0.82476,                0.65796,                 0.2929,                0.33071,                0.15204,                 1.7809,                0.91019,                 0.7877,                 1.6026,                0.87998,                0.82158,              0.0083764,              0.0083764,              0.0083764
                     44,                 2.3321,                 1.1156,                0.81058,                 2.2257,                 1.0686,                0.82308,                 0.6622,                0.29445,                0.33442,                0.15332,                 1.7656,                0.89362,                0.78795,                 1.5776,                0.87073,                0.82084,              0.0083368,              0.0083368,              0.0083368
                     45,                 2.3266,                 1.1178,                0.80038,                  2.231,                 1.0776,                0.81644,                0.65161,                0.28863,                0.33149,                0.15516,                 1.7636,                0.88911,                0.78748,                 1.5735,                0.85746,                0.82045,              0.0082972,              0.0082972,              0.0082972
                     46,                 2.3116,                 1.1092,                0.81136,                 2.2337,                 1.0797,                0.82415,                0.64604,                0.29668,                0.33678,                0.15805,                 1.7364,                0.88784,                0.78483,                 1.5606,                0.87142,                0.81856,              0.0082576,              0.0082576,              0.0082576
                     47,                 2.3124,                 1.0918,                0.80283,                 2.2148,                 1.0477,                0.82024,                0.66526,                0.31079,                0.34093,                0.15809,                 1.7394,                 0.8903,                0.78492,                 1.5638,                0.87958,                0.81814,               0.008218,               0.008218,               0.008218
                     48,                 2.3021,                 1.1011,                0.80621,                 2.2134,                 1.0566,                0.81869,                0.67915,                0.30923,                0.34056,                 0.1587,                 1.7399,                0.88533,                0.78596,                 1.5566,                 0.8719,                0.81782,              0.0081784,              0.0081784,              0.0081784
