                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 3.9963,                 1.0044,                0.79068,                 4.0295,                 1.0089,                0.78698,                0.68175,                0.35263,                0.37402,                0.17047,                 3.5306,                0.90637,                0.77878,                 3.5637,                0.88396,                0.77681,             0.00086584,             0.00086584,             0.00086584
                     63,                 4.0589,                 1.0107,                0.78995,                 4.0883,                 1.0193,                0.78712,                0.68451,                0.35391,                0.37437,                0.17152,                 3.5173,                0.90358,                 0.7784,                 3.5514,                0.88204,                0.77662,             0.00086155,             0.00086155,             0.00086155
                     64,                 3.9782,                 1.0115,                0.78208,                 4.0236,                 1.0238,                0.77844,                 0.6749,                0.35455,                0.37545,                0.17274,                 3.5082,                 0.9007,                0.77789,                 3.5413,                 0.8795,                0.77643,             0.00085721,             0.00085721,             0.00085721
                     65,                 4.0127,                 1.0171,                0.78789,                 4.0204,                  1.025,                0.78451,                0.67742,                0.35864,                0.37676,                0.17282,                 3.4945,                0.89599,                0.77767,                 3.5255,                0.87485,                0.77614,             0.00085281,             0.00085281,             0.00085281
                     66,                 3.9624,                 1.0039,                0.78937,                 3.9783,                 1.0117,                0.78367,                0.67947,                0.36214,                0.37578,                0.17323,                 3.4843,                0.89412,                0.77766,                 3.5155,                0.87126,                 0.7761,             0.00084836,             0.00084836,             0.00084836
                     67,                  3.919,                0.98551,                0.78724,                 3.9446,                0.99249,                0.78426,                0.68042,                0.36008,                0.37665,                0.17446,                 3.4737,                0.89352,                0.77765,                 3.5007,                0.86881,                0.77604,             0.00084385,             0.00084385,             0.00084385
                     68,                 3.9212,                 1.0137,                0.78852,                 3.9558,                 1.0221,                0.78388,                0.68124,                0.36059,                0.37488,                0.17435,                 3.4594,                0.89163,                0.77744,                 3.4883,                0.86645,                0.77598,             0.00083929,             0.00083929,             0.00083929
                     69,                 3.9733,                0.99764,                0.79195,                 3.9837,                 1.0107,                0.78364,                 0.6839,                0.36058,                0.37531,                0.17599,                 3.4453,                0.88938,                0.77723,                 3.4733,                0.86368,                0.77588,             0.00083468,             0.00083468,             0.00083468
                     70,                  3.967,                 0.9994,                0.78914,                 3.9877,                 1.0044,                0.78249,                0.68353,                0.36214,                0.37474,                0.17539,                 3.4321,                0.88886,                0.77709,                 3.4557,                0.86235,                0.77572,             0.00083001,             0.00083001,             0.00083001
                     71,                 3.8505,                0.95729,                0.78821,                 3.8892,                0.97713,                 0.7843,                0.69134,                0.36869,                0.37909,                0.17632,                   3.42,                 0.8892,                0.77694,                  3.443,                0.86102,                0.77559,             0.00082529,             0.00082529,             0.00082529
