                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 4.8155,                 1.2715,                0.80999,                 4.7786,                 1.2765,                0.80258,                0.61035,                0.30453,                0.31098,                0.11881,                 4.2055,                   1.11,                 0.7957,                 4.1026,                  1.138,                0.79284,              0.0009812,              0.0009812,              0.0009812
                     25,                 4.8296,                 1.3077,                0.80899,                 4.7988,                 1.3189,                0.80095,                0.61313,                0.30658,                 0.3166,                0.11977,                 4.1871,                 1.0673,                0.79729,                 4.1437,                 1.0923,                0.79112,             0.00097947,             0.00097947,             0.00097947
                     26,                 4.7526,                 1.2738,                0.81046,                 4.7149,                 1.2796,                 0.8017,                0.66796,                0.32716,                0.33447,                0.13304,                 3.9626,                 1.0176,                0.79483,                 3.9593,                 1.0637,                0.78732,             0.00097766,             0.00097766,             0.00097766
                     27,                 4.6711,                  1.252,                  0.798,                 4.6629,                 1.2654,                0.79535,                0.67428,                0.31947,                0.34477,                0.13737,                 3.9666,                0.98391,                0.78817,                 3.8062,                 1.0231,                0.78261,             0.00097577,             0.00097577,             0.00097577
                     28,                 4.7429,                 1.2635,                0.80313,                 4.6788,                 1.2692,                0.79515,                0.64661,                0.31687,                0.32941,                0.13955,                 3.8816,                 1.0203,                0.79156,                 3.8183,                 1.0655,                  0.785,             0.00097381,             0.00097381,             0.00097381
                     29,                 4.6989,                 1.2656,                0.81095,                 4.6665,                  1.277,                 0.8034,                0.66488,                0.32716,                0.34391,                 0.1375,                 3.7591,                 1.0056,                0.79053,                 3.7973,                 1.0155,                0.78811,             0.00097178,             0.00097178,             0.00097178
                     30,                 4.6385,                 1.2376,                0.80709,                 4.6227,                 1.2482,                0.79904,                0.64379,                0.32353,                0.33825,                0.14185,                 3.6863,                0.96991,                0.78965,                 3.6484,                0.98542,                0.78854,             0.00096967,             0.00096967,             0.00096967
                     31,                 4.6513,                 1.2349,                0.80118,                 4.6202,                 1.2474,                0.79585,                 0.7094,                0.34157,                0.36484,                0.14501,                 3.7085,                0.98089,                0.78373,                 3.7376,                 1.0032,                0.78341,             0.00096749,             0.00096749,             0.00096749
                     32,                 4.5551,                 1.1926,                0.79543,                 4.5377,                 1.2068,                 0.7941,                0.70829,                0.33539,                0.34554,                0.14432,                 3.8147,                 1.0308,                0.78567,                 3.9216,                 1.0193,                0.78574,             0.00096524,             0.00096524,             0.00096524
                     33,                 4.5561,                 1.2001,                 0.7996,                 4.5391,                 1.2235,                  0.795,                0.66949,                0.33344,                0.35012,                0.14213,                 3.7605,                0.98569,                0.78626,                 3.8038,                0.97756,                 0.7868,             0.00096291,             0.00096291,             0.00096291
                     34,                 4.5083,                 1.1844,                0.80164,                 4.4763,                 1.1903,                0.79726,                0.68329,                0.33745,                0.34419,                0.14342,                 3.7905,                0.97318,                0.78493,                 3.8111,                0.98321,                0.78534,             0.00096051,             0.00096051,             0.00096051
                     35,                 4.5001,                 1.1767,                0.79339,                 4.4913,                 1.1817,                0.79199,                0.69679,                0.33572,                0.35867,                 0.1439,                 3.8207,                0.93709,                0.78542,                 3.8794,                0.96761,                0.78661,             0.00095804,             0.00095804,             0.00095804
