                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 2.5756,                 1.3232,                0.85184,                 2.5117,                 1.2707,                0.84109,                0.69616,                0.27815,                0.31006,                0.11308,                 2.4563,                 1.2596,                0.84486,                 2.1211,                 1.0431,                 0.8439,              0.0091288,              0.0091288,              0.0091288
                     25,                 2.6096,                 1.3422,                0.83871,                 2.4749,                 1.2744,                0.83905,                0.71585,                0.27572,                0.30412,                0.11667,                 2.3138,                 1.1575,                0.82464,                 2.0027,                  1.016,                0.83854,              0.0090892,              0.0090892,              0.0090892
                     26,                 2.5672,                 1.3106,                0.86221,                 2.4795,                 1.2631,                 0.8412,                0.67804,                0.23868,                0.26076,                0.09648,                 2.1116,                 1.1103,                0.83869,                 2.0599,                 1.1105,                0.84704,              0.0090496,              0.0090496,              0.0090496
                     27,                 2.5726,                 1.3178,                0.83471,                 2.4834,                 1.2697,                0.83452,                 0.7227,                0.26955,                0.30718,                0.12517,                 2.2673,                   1.09,                0.82461,                 1.9181,                 1.0116,                0.83396,                0.00901,                0.00901,                0.00901
                     28,                 2.6112,                 1.2915,                0.83343,                 2.4597,                 1.2379,                0.83761,                0.68433,                0.28601,                0.30832,                 0.1203,                 2.2273,                  1.024,                0.82705,                 1.8473,                0.94873,                0.83537,              0.0089704,              0.0089704,              0.0089704
                     29,                 2.6267,                 1.3362,                0.84545,                 2.4805,                 1.2766,                0.84101,                0.75754,                0.28601,                0.30945,                0.12148,                  2.241,                 1.0426,                0.82104,                 1.9046,                0.98098,                0.83419,              0.0089308,              0.0089308,              0.0089308
                     30,                 2.5997,                 1.3239,                 0.8349,                 2.5182,                 1.2887,                0.83618,                0.73293,                0.28235,                0.32795,                0.13163,                 2.2244,                 1.0478,                0.81889,                 2.2193,                 1.1396,                0.82045,              0.0088912,              0.0088912,              0.0088912
                     31,                 2.6072,                 1.2928,                0.82942,                 2.5723,                 1.2883,                0.82849,                0.67233,                0.31687,                0.33571,                0.13761,                  2.209,                 1.0179,                0.81865,                 2.1877,                 1.0673,                0.81344,              0.0088516,              0.0088516,              0.0088516
                     32,                 2.5452,                 1.2765,                0.82596,                 2.5367,                 1.2724,                 0.8191,                0.63615,                0.30938,                0.33153,                0.13226,                 2.2377,                 1.0474,                0.82006,                 2.2062,                 1.0829,                0.81121,               0.008812,               0.008812,               0.008812
                     33,                 2.5525,                 1.2839,                0.82881,                 2.5589,                 1.2921,                0.81893,                0.70028,                0.33745,                0.35133,                0.13763,                 2.1128,                0.98146,                0.81321,                 2.1829,                 1.0169,                0.80814,              0.0087724,              0.0087724,              0.0087724
                     34,                 2.5167,                 1.2517,                0.83048,                 2.5138,                 1.2522,                0.82069,                0.64865,                0.33128,                0.34743,                0.14101,                 2.1473,                 1.0005,                0.81151,                 2.1319,                 1.0046,                0.80705,              0.0087328,              0.0087328,              0.0087328
                     35,                 2.5117,                 1.2268,                0.81732,                 2.5308,                 1.2352,                0.81539,                 0.6801,                0.32099,                 0.3349,                0.13803,                 2.0686,                0.97655,                0.80593,                 2.0977,                0.99948,                0.80258,              0.0086932,              0.0086932,              0.0086932
                     36,                 2.5137,                 1.2399,                0.82785,                 2.5167,                 1.2488,                0.82037,                0.65443,                 0.3251,                0.33199,                0.13395,                 2.0704,                0.99349,                0.80804,                  2.089,                0.99988,                0.80086,              0.0086536,              0.0086536,              0.0086536
                     37,                 2.4815,                 1.2123,                0.81943,                 2.4876,                 1.2203,                0.81349,                0.64953,                 0.3251,                0.33249,                0.13661,                 2.0375,                 0.9768,                 0.8029,                 2.0664,                0.96873,                0.79824,               0.008614,               0.008614,               0.008614
                     38,                 2.5207,                 1.2422,                0.82072,                 2.5079,                 1.2498,                0.81224,                0.64728,                 0.3134,                0.32336,                0.13721,                 2.0537,                0.98864,                 0.7999,                 2.0577,                0.98746,                0.79637,              0.0085744,              0.0085744,              0.0085744
                     39,                 2.4933,                 1.2151,                0.81807,                 2.4943,                 1.2128,                0.81029,                0.67328,                0.32305,                0.33437,                 0.1396,                 2.0417,                0.98413,                0.79824,                 2.0393,                 0.9767,                0.79423,              0.0085348,              0.0085348,              0.0085348
                     40,                 2.4327,                  1.192,                0.82208,                 2.4459,                 1.1941,                0.81279,                0.66669,                0.33539,                0.34135,                0.14273,                 2.0059,                0.95255,                0.79923,                 1.9932,                0.95864,                0.79298,              0.0084952,              0.0084952,              0.0084952
                     41,                 2.4508,                 1.1964,                0.82255,                 2.4579,                 1.1941,                0.81313,                0.67658,                0.33333,                0.34965,                0.14753,                 1.9712,                0.94891,                0.79612,                 1.9546,                0.93849,                0.79096,              0.0084556,              0.0084556,              0.0084556
                     42,                 2.4074,                 1.1768,                0.81533,                 2.4194,                 1.1836,                0.80733,                0.67132,                0.32781,                0.34849,                0.15016,                  1.929,                0.92815,                0.79482,                 1.9318,                0.91547,                0.78975,               0.008416,               0.008416,               0.008416
                     43,                 2.4132,                  1.186,                0.81773,                 2.4266,                 1.1911,                0.80904,                 0.6692,                0.32922,                0.35022,                0.15253,                 1.9027,                0.91503,                0.79643,                 1.8981,                0.90059,                0.79109,              0.0083764,              0.0083764,              0.0083764
                     44,                 2.4028,                 1.1644,                0.81522,                 2.4095,                 1.1648,                0.80898,                0.66019,                 0.3358,                 0.3512,                0.15246,                 1.8647,                0.91475,                0.79417,                 1.8741,                0.91131,                0.78999,              0.0083368,              0.0083368,              0.0083368
                     45,                 2.3834,                 1.1572,                0.80561,                 2.3876,                  1.161,                0.79904,                0.66702,                0.33539,                0.34828,                0.14956,                 1.8823,                0.91027,                0.79397,                  1.874,                0.90287,                0.78904,              0.0082972,              0.0082972,              0.0082972
                     46,                 2.3554,                 1.1471,                0.81379,                 2.3559,                 1.1583,                0.80499,                0.68813,                0.34156,                 0.3604,                0.15578,                 1.8642,                0.91023,                0.79234,                 1.8584,                0.89464,                0.78826,              0.0082576,              0.0082576,              0.0082576
                     47,                 2.3603,                 1.1411,                0.80528,                 2.3795,                 1.1521,                0.80111,                0.69429,                0.33745,                 0.3608,                0.15418,                 1.8618,                0.91493,                0.79209,                 1.8561,                0.89946,                0.78743,               0.008218,               0.008218,               0.008218
                     48,                 2.3376,                 1.1428,                0.81028,                 2.3337,                 1.1405,                0.80142,                0.67383,                0.33745,                0.35779,                0.15466,                  1.854,                0.92025,                0.79261,                 1.8495,                0.90495,                0.78718,              0.0081784,              0.0081784,              0.0081784
                     49,                 2.3223,                 1.1226,                0.80967,                 2.3239,                 1.1258,                0.80168,                0.66581,                0.33745,                0.35607,                0.15694,                 1.8548,                 0.9177,                0.79251,                 1.8459,                0.90497,                0.78699,              0.0081388,              0.0081388,              0.0081388
                     50,                   2.34,                 1.1349,                0.80647,                  2.341,                 1.1424,                 0.7978,                0.68657,                0.34255,                0.36137,                0.15759,                 1.8596,                0.91829,                0.79311,                 1.8511,                0.90956,                0.78697,              0.0080992,              0.0080992,              0.0080992
                     51,                 2.3151,                  1.128,                0.80896,                 2.3042,                 1.1286,                0.80151,                0.68481,                0.34871,                0.36526,                 0.1587,                 1.8561,                0.91106,                0.79335,                  1.847,                0.90393,                0.78688,              0.0080596,              0.0080596,              0.0080596
                     52,                 2.3172,                 1.1346,                0.80365,                 2.3243,                 1.1409,                0.79615,                0.67784,                0.35185,                0.36897,                0.15892,                 1.8445,                0.90325,                0.79262,                  1.835,                 0.8969,                0.78655,                0.00802,                0.00802,                0.00802
                     53,                 2.2932,                 1.1009,                0.80015,                 2.3067,                 1.1095,                0.79604,                0.68016,                0.35597,                0.37208,                0.15986,                 1.8324,                0.89607,                0.79265,                 1.8182,                0.89156,                0.78604,              0.0079804,              0.0079804,              0.0079804
                     54,                 2.3035,                  1.112,                 0.8134,                 2.2953,                 1.1092,                0.80285,                0.68676,                0.35391,                0.37697,                0.16255,                 1.8271,                0.89529,                0.79267,                 1.8055,                0.89168,                0.78514,              0.0079408,              0.0079408,              0.0079408
                     55,                 2.2858,                 1.1045,                 0.8046,                  2.292,                 1.1084,                0.79733,                0.67832,                0.35185,                0.37434,                0.16284,                 1.8285,                0.89355,                0.79317,                 1.8002,                0.88884,                0.78461,              0.0079012,              0.0079012,              0.0079012
                     56,                 2.2606,                  1.096,                0.79803,                 2.2664,                   1.11,                0.79294,                0.67221,                0.35185,                0.37272,                0.16296,                 1.8248,                0.88994,                0.79281,                 1.7977,                 0.8843,                0.78433,              0.0078616,              0.0078616,              0.0078616
                     57,                  2.257,                 1.0972,                 0.7997,                 2.2704,                 1.1045,                0.79331,                0.67647,                0.35391,                0.37179,                0.16459,                 1.8149,                0.88867,                0.79149,                 1.7884,                0.88576,                0.78379,               0.007822,               0.007822,               0.007822
                     58,                 2.2703,                 1.0759,                0.80243,                 2.2726,                 1.0835,                0.79566,                0.68203,                0.34979,                0.37288,                0.16495,                 1.8076,                 0.8854,                0.79082,                  1.781,                0.88368,                0.78328,              0.0077824,              0.0077824,              0.0077824
                     59,                 2.2344,                 1.0617,                0.79927,                 2.2519,                 1.0655,                0.79386,                0.68494,                0.35391,                0.37574,                0.16525,                 1.8025,                0.88049,                0.78998,                 1.7793,                 0.8804,                0.78304,              0.0077428,              0.0077428,              0.0077428
                     60,                 2.2412,                 1.0788,                 0.8006,                 2.2452,                 1.0873,                0.79269,                0.68431,                0.35235,                0.37584,                0.16515,                 1.7972,                0.87641,                0.78951,                 1.7759,                0.87762,                0.78284,              0.0077032,              0.0077032,              0.0077032
                     61,                 2.2311,                 1.0797,                0.79522,                 2.2489,                 1.0928,                0.78862,                0.68951,                0.35391,                0.37597,                0.16756,                 1.7905,                0.87247,                0.78915,                 1.7746,                0.87064,                0.78264,              0.0076636,              0.0076636,              0.0076636
                     62,                 2.2109,                 1.0629,                0.80179,                 2.2229,                 1.0612,                0.79499,                0.69676,                0.35459,                0.37567,                0.16862,                 1.7823,                0.86923,                 0.7888,                 1.7682,                0.86725,                0.78246,               0.007624,               0.007624,               0.007624
                     63,                 2.2228,                 1.0676,                0.80076,                 2.2319,                 1.0744,                0.79537,                0.69714,                0.35597,                0.37589,                0.16978,                 1.7716,                0.86608,                0.78848,                 1.7592,                0.86522,                0.78224,              0.0075844,              0.0075844,              0.0075844
                     64,                  2.213,                  1.066,                0.79369,                  2.227,                 1.0706,                0.78777,                0.69636,                0.35392,                0.37602,                0.17071,                 1.7643,                0.86146,                0.78817,                 1.7552,                0.86161,                0.78204,              0.0075448,              0.0075448,              0.0075448
                     65,                 2.2021,                 1.0599,                0.79958,                 2.2205,                 1.0663,                0.79473,                0.69128,                0.35016,                0.37638,                0.17035,                 1.7566,                 0.8571,                0.78813,                 1.7468,                0.85756,                0.78181,              0.0075052,              0.0075052,              0.0075052
                     66,                 2.1759,                 1.0533,                0.79985,                 2.1917,                 1.0629,                0.79226,                 0.6903,                0.34979,                0.37688,                0.17139,                 1.7521,                 0.8546,                 0.7881,                 1.7426,                0.85484,                0.78161,              0.0074656,              0.0074656,              0.0074656
                     67,                 2.1839,                 1.0374,                0.80425,                 2.1788,                 1.0445,                 0.7931,                0.68995,                0.35391,                0.37725,                 0.1714,                  1.747,                0.85297,                0.78806,                 1.7391,                0.85225,                0.78148,               0.007426,               0.007426,               0.007426
                     68,                 2.1992,                 1.0774,                 0.8044,                 2.2011,                 1.0774,                0.79472,                0.69451,                0.35185,                0.37662,                0.17105,                 1.7451,                0.85213,                0.78806,                 1.7386,                0.85049,                0.78141,              0.0073864,              0.0073864,              0.0073864
                     69,                 2.2092,                 1.0495,                0.80459,                 2.2138,                  1.054,                0.79438,                0.68772,                0.35391,                0.37661,                0.17133,                 1.7397,                0.84972,                0.78779,                  1.735,                0.84788,                0.78134,              0.0073468,              0.0073468,              0.0073468
                     70,                 2.1922,                 1.0467,                0.80181,                 2.2046,                 1.0512,                0.79313,                0.68038,                0.35479,                0.37743,                0.17183,                 1.7332,                0.84728,                0.78748,                 1.7309,                0.84607,                0.78125,              0.0073072,              0.0073072,              0.0073072
                     71,                 2.1264,                 1.0114,                 0.8017,                 2.1415,                 1.0177,                0.79512,                0.67944,                0.35391,                0.37514,                0.17172,                 1.7275,                0.84584,                0.78729,                 1.7266,                0.84486,                0.78111,              0.0072676,              0.0072676,              0.0072676
                     72,                 2.1699,                 1.0333,                0.80315,                 2.1709,                 1.0298,                0.79124,                0.67491,                0.35456,                0.37533,                0.17311,                 1.7218,                0.84591,                  0.787,                 1.7233,                0.84462,                0.78096,               0.007228,               0.007228,               0.007228
                     73,                 2.1808,                 1.0451,                0.80285,                 2.1897,                 1.0496,                0.79475,                 0.6706,                0.35187,                0.37363,                0.17411,                 1.7147,                0.84361,                0.78669,                 1.7171,                0.84297,                 0.7808,              0.0071884,              0.0071884,              0.0071884
                     74,                 2.1463,                 1.0262,                0.79378,                 2.1611,                 1.0228,                0.78778,                0.67727,                0.35185,                0.37486,                0.17522,                 1.7115,                0.84226,                0.78669,                 1.7152,                0.84201,                0.78076,              0.0071488,              0.0071488,              0.0071488
                     75,                 2.1393,                   1.02,                0.79921,                 2.1565,                 1.0295,                 0.7916,                0.68045,                 0.3549,                0.37542,                0.17511,                 1.7089,                 0.8411,                0.78678,                 1.7121,                 0.8405,                0.78073,              0.0071092,              0.0071092,              0.0071092
                     76,                 2.1329,                 1.0152,                 0.7944,                   2.14,                  1.019,                 0.7887,                0.68195,                0.35802,                0.37789,                0.17546,                 1.7061,                0.83891,                0.78678,                 1.7081,                0.83817,                0.78064,              0.0070696,              0.0070696,              0.0070696
                     77,                 2.1243,                0.99526,                0.79591,                 2.1351,                 1.0027,                0.78761,                0.68318,                0.35597,                0.37837,                0.17588,                 1.7026,                0.83711,                0.78663,                 1.7054,                0.83672,                0.78055,                0.00703,                0.00703,                0.00703
                     78,                 2.1126,                0.99897,                0.79406,                 2.1154,                0.99806,                0.78827,                0.68595,                0.35597,                0.37903,                0.17626,                 1.7008,                0.83461,                0.78655,                  1.705,                0.83402,                 0.7805,              0.0069904,              0.0069904,              0.0069904
                     79,                 2.1212,                0.99189,                0.79064,                 2.1327,                 1.0004,                0.78407,                0.68843,                0.35597,                0.37914,                0.17628,                  1.698,                0.83294,                0.78627,                 1.7032,                0.83221,                0.78035,              0.0069508,              0.0069508,              0.0069508
                     80,                 2.1288,                   1.01,                0.80401,                 2.1334,                 1.0177,                0.79151,                0.68291,                0.36008,                0.37947,                 0.1776,                 1.6952,                0.83097,                0.78609,                 1.7011,                   0.83,                0.78019,              0.0069112,              0.0069112,              0.0069112
                     81,                 2.1059,                0.98856,                0.79741,                 2.1201,                0.99617,                0.78982,                0.68517,                0.36008,                0.37937,                0.17795,                 1.6921,                0.82932,                 0.7859,                 1.6981,                0.82798,                0.78004,              0.0068716,              0.0068716,              0.0068716
                     82,                  2.089,                0.97825,                0.79481,                 2.0986,                0.98124,                0.78832,                0.68288,                0.36008,                 0.3794,                0.17834,                 1.6886,                0.82893,                 0.7857,                 1.6956,                0.82743,                0.77991,               0.006832,               0.006832,               0.006832
                     83,                 2.0993,                0.98075,                0.79575,                 2.1099,                0.98719,                0.79009,                0.68408,                0.36089,                0.37977,                0.17874,                 1.6859,                0.82752,                0.78565,                 1.6926,                0.82582,                0.77982,              0.0067924,              0.0067924,              0.0067924
                     84,                 2.0947,                0.98488,                0.79402,                 2.1134,                 0.9865,                0.78866,                0.68129,                0.36067,                0.37979,                0.17936,                  1.683,                0.82662,                0.78539,                 1.6905,                0.82444,                0.77976,              0.0067528,              0.0067528,              0.0067528
                     85,                 2.1085,                 1.0088,                0.79528,                 2.1192,                 1.0218,                0.78698,                0.68133,                0.36073,                0.38001,                0.17944,                 1.6783,                0.82585,                0.78505,                 1.6876,                0.82373,                0.77966,              0.0067132,              0.0067132,              0.0067132
                     86,                 2.0851,                0.98865,                0.79454,                 2.1056,                0.99511,                0.78948,                0.68125,                 0.3606,                   0.38,                0.17912,                 1.6741,                 0.8241,                0.78496,                 1.6832,                0.82215,                0.77958,              0.0066736,              0.0066736,              0.0066736
                     87,                 2.0651,                0.97546,                 0.7907,                 2.0773,                0.97521,                0.78653,                0.68532,                0.36298,                   0.38,                0.17975,                 1.6691,                0.82173,                0.78486,                 1.6789,                0.82019,                0.77948,               0.006634,               0.006634,               0.006634
                     88,                 2.0869,                0.98206,                0.79708,                 2.0877,                0.98697,                0.78766,                0.68774,                0.36254,                0.38024,                0.17954,                 1.6655,                0.81958,                0.78477,                 1.6757,                0.81839,                0.77941,              0.0065944,              0.0065944,              0.0065944
                     89,                 2.0748,                0.97757,                0.78554,                 2.0903,                0.98427,                0.78221,                 0.6871,                0.36214,                0.38056,                0.17971,                 1.6624,                0.81697,                0.78479,                 1.6728,                0.81642,                0.77934,              0.0065548,              0.0065548,              0.0065548
                     90,                 2.0473,                0.96715,                0.79293,                 2.0611,                0.96899,                0.78541,                0.68414,                0.36099,                0.38081,                0.18027,                 1.6576,                0.81357,                0.78482,                 1.6677,                 0.8135,                0.77924,              0.0065152,              0.0065152,              0.0065152
                     91,                 2.0456,                0.95615,                0.79394,                 2.0636,                0.96966,                0.78582,                0.68688,                0.36214,                0.38128,                0.18058,                 1.6527,                0.81076,                 0.7846,                 1.6631,                0.81117,                0.77911,              0.0064756,              0.0064756,              0.0064756
                     92,                  2.044,                0.96424,                0.79893,                 2.0507,                0.96871,                0.79163,                0.68978,                0.36214,                0.38125,                0.18079,                 1.6479,                0.80751,                0.78443,                 1.6581,                0.80796,                0.77902,               0.006436,               0.006436,               0.006436
                     93,                 2.0467,                0.97736,                0.79118,                 2.0643,                0.98967,                0.78371,                0.69183,                0.36214,                0.38184,                0.18117,                 1.6433,                0.80542,                0.78437,                 1.6548,                0.80582,                0.77898,              0.0063964,              0.0063964,              0.0063964
                     94,                 2.0445,                0.94051,                0.79083,                  2.057,                 0.9531,                0.78561,                0.69291,                0.36214,                0.38167,                0.18109,                 1.6417,                0.80372,                0.78452,                 1.6527,                0.80391,                0.77899,              0.0063568,              0.0063568,              0.0063568
                     95,                 2.0524,                0.97744,                0.79434,                 2.0719,                0.99361,                0.78762,                0.69298,                0.36226,                0.38181,                0.18188,                 1.6389,                0.80213,                0.78475,                 1.6498,                 0.8023,                0.77901,              0.0063172,              0.0063172,              0.0063172
                     96,                 2.0347,                0.94496,                0.78609,                 2.0466,                0.94774,                0.78195,                0.69457,                0.36214,                0.38185,                0.18199,                 1.6359,                0.80047,                0.78468,                  1.646,                0.80043,                0.77892,              0.0062776,              0.0062776,              0.0062776
                     97,                 1.9986,                0.95641,                0.78812,                 2.0095,                0.96429,                0.78329,                0.69197,                0.36214,                0.38203,                0.18243,                 1.6317,                0.79791,                0.78471,                 1.6419,                0.79796,                 0.7788,               0.006238,               0.006238,               0.006238
                     98,                 2.0227,                0.95507,                 0.7944,                 2.0354,                0.96279,                0.78571,                0.69205,                0.36067,                0.38203,                0.18267,                 1.6288,                0.79547,                0.78484,                 1.6382,                0.79541,                0.77869,              0.0061984,              0.0061984,              0.0061984
                     99,                 2.0271,                0.93908,                0.79118,                 2.0327,                0.93976,                0.78475,                0.69333,                0.36008,                0.38214,                0.18332,                 1.6238,                0.79351,                0.78473,                 1.6335,                0.79327,                0.77861,              0.0061588,              0.0061588,              0.0061588
